fit_id,observer,pool_id,target,selected_mask_id,selected_head_count,predicted_effect
90414-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.237196639988595
90414-1,atp_calibrated,candidate_pool_05,0.5,mask_290a3cb1caf906c3,10,0.44149289549577203
90414-1,atp_calibrated,candidate_pool_05,1.0,mask_de24099fc59a002a,4,1.3116535877228772
90414-1,atp_calibrated,candidate_pool_05,1.5,mask_f5d21a1898de9318,7,1.3662165671003657
90414-1,atp_calibrated,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.4844844169898539
90414-1,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.9623730080087695
90414-1,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.9623730080087695
90414-1,atp_calibrated,candidate_pool_07,0.5,mask_c4774bd021c06295,7,0.27851288089232473
90414-1,atp_calibrated,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.742375170585071
90414-1,atp_calibrated,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.4038267031184237
90414-1,atp_calibrated,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.5128947968056597
90414-1,atp_calibrated,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.9375918906272084
90414-1,atp_calibrated,candidate_pool_08,1.5,mask_a842b06af7760b08,4,0.9375918906272084
90414-1,atp_calibrated,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.5192043845880376
90414-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.3127615413306648
90414-1,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.3127615413306648
90415-0,additive,candidate_pool_00,0.5,mask_7c8b926f287bec49,4,0.4853376288283853
90415-0,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.0616046207272016
90415-0,additive,candidate_pool_00,1.5,mask_714aefc72a94a0e9,5,1.6218124994678984
90415-0,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.42350664825538115
90415-0,additive,candidate_pool_01,1.0,mask_3507ab216f864cbe,4,1.0201443462440094
90415-0,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.4629695417008008
90415-0,additive,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.5596516227851918
90415-0,additive,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.0054407388575484
90415-0,additive,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.472820386300245
90415-0,additive,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.4962684092760209
90415-0,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.908704476895265
90415-0,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.5019755998603097
90415-0,additive,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.5465676937353335
90415-0,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,1.0193957117323487
90415-0,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.6888491648753812
90415-0,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.47062664698932377
90415-0,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.8327743577846607
90415-0,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.3780468218199384
90415-0,additive,candidate_pool_06,0.5,mask_0cbfd8c3e3987d54,5,0.523219080675803
90415-0,additive,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.023091752151245
90415-0,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.4659260878637657
90415-0,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.44829699101231063
90415-0,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.8688164953286044
90415-0,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.6126594602447928
90415-0,additive,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5087620309731491
90415-0,additive,candidate_pool_08,1.0,mask_03ced2f511e0a2f2,10,0.9633339180041787
90415-0,additive,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.291049721101545
90415-0,additive,candidate_pool_09,0.5,mask_c3f11a7d9ebab23d,6,0.5435841488245944
90415-0,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9033972816948761
90415-0,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.4539968071439988
90415-0,all_pairs,candidate_pool_00,0.5,mask_ffe0389c017216d1,4,0.553411861247733
90415-0,all_pairs,candidate_pool_00,1.0,mask_714aefc72a94a0e9,5,0.9581394499469142
90415-0,all_pairs,candidate_pool_00,1.5,mask_ff6985d2961f695d,9,1.4948411728416304
90415-0,all_pairs,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.5574789269450716
90415-0,all_pairs,candidate_pool_01,1.0,mask_76f706be2ab175f0,7,0.9901064705848469
90415-0,all_pairs,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.4926914804978555
90415-0,all_pairs,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.534077488879491
90415-0,all_pairs,candidate_pool_02,1.0,mask_ab59149b00e47e01,7,0.9871592818927712
90415-0,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.2784755574637954
90415-0,all_pairs,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.5135852538689945
90415-0,all_pairs,candidate_pool_03,1.0,mask_0f1c886d2bd569f0,7,1.0441324677025026
90415-0,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.0441324677025026
90415-0,all_pairs,candidate_pool_04,0.5,mask_8eaaf64cc1220873,7,0.5239115958386729
90415-0,all_pairs,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,1.015249417597541
90415-0,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.3302916348261404
90415-0,all_pairs,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.5028755291185167
90415-0,all_pairs,candidate_pool_05,1.0,mask_111b2c86496d6209,10,1.1214618800190317
90415-0,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.4463215134251721
90415-0,all_pairs,candidate_pool_06,0.5,mask_0cbfd8c3e3987d54,5,0.5038198832391154
90415-0,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.0123022289054653
90415-0,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.2931985833748483
90415-0,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.4782443243933786
90415-0,all_pairs,candidate_pool_07,1.0,mask_9401c6bc69ed4d22,10,1.1352583920205204
90415-0,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4694236209687013
90415-0,all_pairs,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5280549725599042
90415-0,all_pairs,candidate_pool_08,1.0,mask_0483c7c3a82ced7e,6,1.0236259305438187
90415-0,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.3782623916729249
90415-0,all_pairs,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.6067057604624586
90415-0,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9125961659915873
90415-0,all_pairs,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.468161969862876
90415-0,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.5385870972996333
90415-0,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.9374977528221077
90415-0,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.7841646465557544
90415-0,atp_raw,candidate_pool_01,0.5,mask_3cd97f4a74d408b8,10,0.4783593101916138
90415-0,atp_raw,candidate_pool_01,1.0,mask_16dc2167f216f5a8,5,0.9446493201098884
90415-0,atp_raw,candidate_pool_01,1.5,mask_4d3f046ece5f8214,9,1.4611219987179143
90415-0,atp_raw,candidate_pool_02,0.5,mask_ab59149b00e47e01,7,0.5033671534102825
90415-0,atp_raw,candidate_pool_02,1.0,mask_3c9ed4cc352cbb27,5,0.944744897898136
90415-0,atp_raw,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.2507279626742909
90415-0,atp_raw,candidate_pool_03,0.5,mask_5b90a18db67578c0,5,0.33961572006551766
90415-0,atp_raw,candidate_pool_03,1.0,mask_aedb2c503c8eced2,5,0.826395253584993
90415-0,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4838042639600433
90415-0,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.5129838603304113
90415-0,atp_raw,candidate_pool_04,1.0,mask_8b7737474604b389,8,0.8515249058472538
90415-0,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.2719344705945312
90415-0,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.49870060967526053
90415-0,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.401674340695444
90415-0,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4234497489812172
90415-0,atp_raw,candidate_pool_06,0.5,mask_c22a533faf194bc5,7,0.481262402190366
90415-0,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,1.0236627640757672
90415-0,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.0236627640757672
90415-0,atp_raw,candidate_pool_07,0.5,mask_c4774bd021c06295,7,0.2891307188188561
90415-0,atp_raw,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.7192924104612133
90415-0,atp_raw,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.4591208670495284
90415-0,atp_raw,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5646004451984407
90415-0,atp_raw,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.9773528351486105
90415-0,atp_raw,candidate_pool_08,1.5,mask_a842b06af7760b08,4,0.9773528351486105
90415-0,atp_raw,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.48568257902080947
90415-0,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.3944319347437055
90415-0,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.3944319347437055
90415-0,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.450304701738085
90415-0,atp_calibrated,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,0.9964302385007511
90415-0,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.4917136579154955
90415-0,atp_calibrated,candidate_pool_01,0.5,mask_3507ab216f864cbe,4,0.5482426696834385
90415-0,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.0607391819669258
90415-0,atp_calibrated,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.415508113406851
90415-0,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.5063865606460132
90415-0,atp_calibrated,candidate_pool_02,1.0,mask_267196af5474f7ae,8,1.042607304653899
90415-0,atp_calibrated,candidate_pool_02,1.5,mask_c7772d470875866f,4,1.045715140617634
90415-0,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.6531799601309101
90415-0,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.0756134538633195
90415-0,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.240586786928735
90415-0,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.4774957278076195
90415-0,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.0634455880639408
90415-0,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.0634455880639408
90415-0,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.4169561996979764
90415-0,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.171919173491902
90415-0,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.1901252701149243
90415-0,atp_calibrated,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.44153366008595124
90415-0,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8558692883076535
90415-0,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8558692883076535
90415-0,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.6013897398938403
90415-0,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.2199493640506143
90415-0,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.45287293258693
90415-0,atp_calibrated,candidate_pool_08,0.5,mask_331502b1b3b7fde3,6,0.5016056081082104
90415-0,atp_calibrated,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.8171502420519766
90415-0,atp_calibrated,candidate_pool_08,1.5,mask_a842b06af7760b08,4,0.8171502420519766
90415-0,atp_calibrated,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.40607201691591366
90415-0,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.1658639050528414
90415-0,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.1658639050528414
90415-1,additive,candidate_pool_00,0.5,mask_ffe0389c017216d1,4,0.4892624819895217
90415-1,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.2433906686848943
90415-1,additive,candidate_pool_00,1.5,mask_714aefc72a94a0e9,5,1.5045427804516343
90415-1,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.47926798438255797
90415-1,additive,candidate_pool_01,1.0,mask_f78efa18c25e46d0,5,1.0475068214468826
90415-1,additive,candidate_pool_01,1.5,mask_3cd97f4a74d408b8,10,1.501257914560557
90415-1,additive,candidate_pool_02,0.5,mask_c36034d7c9cf0b25,7,0.49928529793970794
90415-1,additive,candidate_pool_02,1.0,mask_ab59149b00e47e01,7,0.9310291872770653
90415-1,additive,candidate_pool_02,1.5,mask_3c9ed4cc352cbb27,5,1.4275441683208736
90415-1,additive,candidate_pool_03,0.5,mask_db4ced2a93ad8780,7,0.513615911513339
90415-1,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,1.0150520284025502
90415-1,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.339466564385761
90415-1,additive,candidate_pool_04,0.5,mask_8f5eca4cbcfcb5db,6,0.5323327563803488
90415-1,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9358896845196494
90415-1,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.748921868282717
90415-1,additive,candidate_pool_05,0.5,mask_cf672502900b1ca1,10,0.39097872059493743
90415-1,additive,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.870795318197551
90415-1,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.5562192400127963
90415-1,additive,candidate_pool_06,0.5,mask_8da4b6178fa2b73e,7,0.5756469888260094
90415-1,additive,candidate_pool_06,1.0,mask_5bf7af84e459f7ba,10,1.0083699034388443
90415-1,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.539482048368174
90415-1,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.5128412706162393
90415-1,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.9998885894368541
90415-1,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.5894129757245763
90415-1,additive,candidate_pool_08,0.5,mask_bda88699e1e7badf,7,0.5073671792218524
90415-1,additive,candidate_pool_08,1.0,mask_77740b198a0b3a94,6,0.9656238196670064
90415-1,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.5517687388209083
90415-1,additive,candidate_pool_09,0.5,mask_2d90e84a12b72772,4,0.47545646644226913
90415-1,additive,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9859923914018851
90415-1,additive,candidate_pool_09,1.5,mask_ea7ded36b0b6aa15,8,1.5482153329195945
90415-1,all_pairs,candidate_pool_00,0.5,mask_b611eb15c1cbe033,4,0.509398319881569
90415-1,all_pairs,candidate_pool_00,1.0,mask_a096a397a7d70275,7,1.044169356757844
90415-1,all_pairs,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.5879890477381697
90415-1,all_pairs,candidate_pool_01,0.5,mask_28f76a93a72310a5,4,0.46394276516193134
90415-1,all_pairs,candidate_pool_01,1.0,mask_625dbe9e05728352,8,0.9351198792707159
90415-1,all_pairs,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.5330848742358887
90415-1,all_pairs,candidate_pool_02,0.5,mask_1d9e3422b50673a4,10,0.49828422465981914
90415-1,all_pairs,candidate_pool_02,1.0,mask_6a56eb1c10f15cf8,7,1.0160990749354541
90415-1,all_pairs,candidate_pool_02,1.5,mask_053a16108482e172,6,1.3593817905088121
90415-1,all_pairs,candidate_pool_03,0.5,mask_384a80f180c950e1,8,0.4964614965118678
90415-1,all_pairs,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.97311765585601
90415-1,all_pairs,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2417389889418409
90415-1,all_pairs,candidate_pool_04,0.5,mask_d1786933297085c0,4,0.5118901191774604
90415-1,all_pairs,candidate_pool_04,1.0,mask_7fb6ffeb6bd8fc1f,7,0.9815706170847711
90415-1,all_pairs,candidate_pool_04,1.5,mask_cafa56ef6c77bde9,10,1.4047985256052031
90415-1,all_pairs,candidate_pool_05,0.5,mask_1abd41f1a83adf2a,8,0.44475159237166345
90415-1,all_pairs,candidate_pool_05,1.0,mask_62191f28479b805a,7,0.9347620763800135
90415-1,all_pairs,candidate_pool_05,1.5,mask_290a3cb1caf906c3,10,1.5682742955651363
90415-1,all_pairs,candidate_pool_06,0.5,mask_8da4b6178fa2b73e,7,0.530958418364915
90415-1,all_pairs,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.0626042484699951
90415-1,all_pairs,candidate_pool_06,1.5,mask_c22a533faf194bc5,7,1.3521345930107795
90415-1,all_pairs,candidate_pool_07,0.5,mask_6c3e3315afb6fb8c,4,0.497222471595406
90415-1,all_pairs,candidate_pool_07,1.0,mask_2261c8e54842bff6,8,1.0388559086692648
90415-1,all_pairs,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.440867293318865
90415-1,all_pairs,candidate_pool_08,0.5,mask_3fd358a395ddfdd8,7,0.49688919164266404
90415-1,all_pairs,candidate_pool_08,1.0,mask_aebcbcf7f67000e0,9,0.9664096410078507
90415-1,all_pairs,candidate_pool_08,1.5,mask_1ee94a6fab0d1183,8,1.4504455922482575
90415-1,all_pairs,candidate_pool_09,0.5,mask_4be83a97da997236,8,0.5127232267772404
90415-1,all_pairs,candidate_pool_09,1.0,mask_6000c95aa8146da6,7,0.9727177689843312
90415-1,all_pairs,candidate_pool_09,1.5,mask_527fb4485b283af0,10,1.470298629927716
90415-1,atp_raw,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.4394195867421966
90415-1,atp_raw,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,0.992205551334767
90415-1,atp_raw,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.6763980267068712
90415-1,atp_raw,candidate_pool_01,0.5,mask_3507ab216f864cbe,4,0.5776448914260475
90415-1,atp_raw,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,1.1454887735226782
90415-1,atp_raw,candidate_pool_01,1.5,mask_261f2ebd1f8a4eaa,5,1.4780734374177873
90415-1,atp_raw,candidate_pool_02,0.5,mask_ab59149b00e47e01,7,0.49363401283820485
90415-1,atp_raw,candidate_pool_02,1.0,mask_c7772d470875866f,4,1.0674223460016712
90415-1,atp_raw,candidate_pool_02,1.5,mask_267196af5474f7ae,8,1.137788996521023
90415-1,atp_raw,candidate_pool_03,0.5,mask_438eb8e7551c3dd4,4,0.3672274005328936
90415-1,atp_raw,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,1.0927808913051762
90415-1,atp_raw,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.4818061771952817
90415-1,atp_raw,candidate_pool_04,0.5,mask_5d6868f3c7cf99b3,6,0.3705952215078536
90415-1,atp_raw,candidate_pool_04,1.0,mask_ee5fb6904843b482,6,0.8308542924282212
90415-1,atp_raw,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.210015772070776
90415-1,atp_raw,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.479894894245331
90415-1,atp_raw,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.3537368667261895
90415-1,atp_raw,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4513775809938387
90415-1,atp_raw,candidate_pool_06,0.5,mask_72750b59b18d6c0c,4,0.5029036229356162
90415-1,atp_raw,candidate_pool_06,1.0,mask_8a4903df460893e2,6,1.0175409321723285
90415-1,atp_raw,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.0175409321723285
90415-1,atp_raw,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.6159786973949721
90415-1,atp_raw,candidate_pool_07,1.0,mask_21e5e4333c6fc40a,6,0.6159786973949721
90415-1,atp_raw,candidate_pool_07,1.5,mask_73324c4014b4a4c2,4,1.4627048825464581
90415-1,atp_raw,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5021174593918746
90415-1,atp_raw,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.9920287226196579
90415-1,atp_raw,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.9920287226196579
90415-1,atp_raw,candidate_pool_09,0.5,mask_a3021efcfb81527e,5,0.4844872951407426
90415-1,atp_raw,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.4094621761131192
90415-1,atp_raw,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.4094621761131192
90415-1,atp_calibrated,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.3788888503142687
90415-1,atp_calibrated,candidate_pool_00,1.0,mask_b55f4fdddb0ed7df,7,1.019916340862697
90415-1,atp_calibrated,candidate_pool_00,1.5,mask_153f1c2a9e066490,6,1.4454715724374905
90415-1,atp_calibrated,candidate_pool_01,0.5,mask_3507ab216f864cbe,4,0.49807340274690737
90415-1,atp_calibrated,candidate_pool_01,1.0,mask_d34cab07e9bf4ded,4,0.9876959005528823
90415-1,atp_calibrated,candidate_pool_01,1.5,mask_88feb37e4997bcb0,7,1.3545361310520927
90415-1,atp_calibrated,candidate_pool_02,0.5,mask_053a16108482e172,6,0.48506315815535833
90415-1,atp_calibrated,candidate_pool_02,1.0,mask_267196af5474f7ae,8,0.9810567798949655
90415-1,atp_calibrated,candidate_pool_02,1.5,mask_267196af5474f7ae,8,0.9810567798949655
90415-1,atp_calibrated,candidate_pool_03,0.5,mask_e3bfff07ca1cabef,9,0.5660150183884053
90415-1,atp_calibrated,candidate_pool_03,1.0,mask_dc2e11f8d6ea9e67,6,0.9422486116781474
90415-1,atp_calibrated,candidate_pool_03,1.5,mask_0f1c886d2bd569f0,7,1.2776850550257637
90415-1,atp_calibrated,candidate_pool_04,0.5,mask_93f84412f1b2de39,7,0.6052340083238763
90415-1,atp_calibrated,candidate_pool_04,1.0,mask_6d2e3876c8f68db8,9,1.043334203968936
90415-1,atp_calibrated,candidate_pool_04,1.5,mask_6d2e3876c8f68db8,9,1.043334203968936
90415-1,atp_calibrated,candidate_pool_05,0.5,mask_0ea1a19911258943,4,0.4137886208039632
90415-1,atp_calibrated,candidate_pool_05,1.0,mask_f5d21a1898de9318,7,1.167257492695357
90415-1,atp_calibrated,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.2514480456177013
90415-1,atp_calibrated,candidate_pool_06,0.5,mask_f2b097d9ab973b9b,7,0.4980125148487362
90415-1,atp_calibrated,candidate_pool_06,1.0,mask_8a4903df460893e2,6,0.8773730747798291
90415-1,atp_calibrated,candidate_pool_06,1.5,mask_8a4903df460893e2,6,0.8773730747798291
90415-1,atp_calibrated,candidate_pool_07,0.5,mask_21e5e4333c6fc40a,6,0.5311266668934084
90415-1,atp_calibrated,candidate_pool_07,1.0,mask_83fe021aaca96bf0,5,1.1957619793168632
90415-1,atp_calibrated,candidate_pool_07,1.5,mask_d43daec0a2f27dc1,8,1.4583759654754962
90415-1,atp_calibrated,candidate_pool_08,0.5,mask_fc5299efb847cbc8,5,0.5635370659720108
90415-1,atp_calibrated,candidate_pool_08,1.0,mask_a9f1de05a2b5cc89,7,0.8553752120581128
90415-1,atp_calibrated,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,0.8553752120581128
90415-1,atp_calibrated,candidate_pool_09,0.5,mask_a3021efcfb81527e,5,0.4177484112820003
90415-1,atp_calibrated,candidate_pool_09,1.0,mask_6c66643ec3bf086c,6,1.2153065534201077
90415-1,atp_calibrated,candidate_pool_09,1.5,mask_6c66643ec3bf086c,6,1.2153065534201077
90416-0,additive,candidate_pool_00,0.5,mask_bfa108de38e6d58f,6,0.5105166979156658
90416-0,additive,candidate_pool_00,1.0,mask_b611eb15c1cbe033,4,1.1086225198267308
90416-0,additive,candidate_pool_00,1.5,mask_714aefc72a94a0e9,5,1.503110022843701
90416-0,additive,candidate_pool_01,0.5,mask_d4041af54a719d70,7,0.43323097852136255
90416-0,additive,candidate_pool_01,1.0,mask_f78efa18c25e46d0,5,0.9628116562225677
90416-0,additive,candidate_pool_01,1.5,mask_69b8a0bd055bae3b,8,1.417932130025171
90416-0,additive,candidate_pool_02,0.5,mask_a0046e43df20ac57,5,0.5902911513044112
90416-0,additive,candidate_pool_02,1.0,mask_4069015a4c8c7628,4,1.0158149009223938
90416-0,additive,candidate_pool_02,1.5,mask_8539d49577e1ed9d,9,1.6195797773157095
90416-0,additive,candidate_pool_03,0.5,mask_8e19964bc0ea5bd6,8,0.48218518875595795
90416-0,additive,candidate_pool_03,1.0,mask_30716df5e75daa97,7,0.9701241826988476
90416-0,additive,candidate_pool_03,1.5,mask_dc2e11f8d6ea9e67,6,1.3469143311480547
90416-0,additive,candidate_pool_04,0.5,mask_8eaaf64cc1220873,7,0.5611472648650093
90416-0,additive,candidate_pool_04,1.0,mask_5d6868f3c7cf99b3,6,0.9743938262298982
90416-0,additive,candidate_pool_04,1.5,mask_8b7737474604b389,8,1.709781846642314
90416-0,additive,candidate_pool_05,0.5,mask_ae737f6731edb34d,7,0.5843165229789178
90416-0,additive,candidate_pool_05,1.0,mask_111b2c86496d6209,10,0.7910794172159596
90416-0,additive,candidate_pool_05,1.5,mask_de24099fc59a002a,4,1.4381302716878048
90416-0,additive,candidate_pool_06,0.5,mask_8da4b6178fa2b73e,7,0.49645335682016034
90416-0,additive,candidate_pool_06,1.0,mask_f16ce08b0ff70796,6,1.015845990020959
90416-0,additive,candidate_pool_06,1.5,mask_8a4903df460893e2,6,1.4193712133398861
90416-0,additive,candidate_pool_07,0.5,mask_9401c6bc69ed4d22,10,0.4370665760600395
90416-0,additive,candidate_pool_07,1.0,mask_c4774bd021c06295,7,0.9263836689395817
90416-0,additive,candidate_pool_07,1.5,mask_83fe021aaca96bf0,5,1.5713274994704665
90416-0,additive,candidate_pool_08,0.5,mask_8dc1386ad4524dcb,5,0.5045471143108065
90416-0,additive,candidate_pool_08,1.0,mask_a842b06af7760b08,4,0.9902505578675266
90416-0,additive,candidate_pool_08,1.5,mask_a9f1de05a2b5cc89,7,1.4071646262403465
90416-0,additive,candidate_pool_09,0.5,mask_99b322f566a2bc85,6,0.5162748852737102
