seed,archetype_index,x1,x2,rho_target,bias_target,relative_offset,direction_support_fraction,manipulability_denominator,direction_target_gain_error,direction_solver_iterations,z0,zhat0,target_ref,initial_true_error,initial_observer_error,initial_mismatch,observer_gain,true_symmetric_gain,rho_measured,observer_pole,certificate_final_error,pole_only_final_error,bias_only_final_error,actual_final_error,shadow_final_error,certificate_residual,actual_integrated_squared_error,shadow_integrated_squared_error,final_suffix_value,final_shadow_value,final_suffix_shadow_abs_gap,final_suffix_move_abs,scalar_displacement,residual_displacement_l2,direction_norm,max_abs_action,would_clip_fraction
9,2,1,0,0.75,0.25,-0.5,0.5877773429973003,0.17419696075044294,-0.00043146610260014207,1,0.34631744027137756,0.09631744027137756,-0.15368255972862244,-0.5,-0.25,0.25,0.8500000000000001,1.4870685338974,0.7494923928204703,0.7025,-0.06481742064989157,-0.0012520882422801956,-0.2512520882422802,-0.0687698945403099,-0.06481743901245263,-0.003952473890418334,0.6316791224864795,0.6239301595728922,-0.08491266518831253,-0.08886512071616981,0.003952455527857279,0.4312301054596901,-0.29264458971974505,1.161283963474548,3.968239988945864,0.0875,0.0
9,2,1,0,0.75,0.25,-0.25,0.5877773429973003,0.17419696075044294,-0.00043146610260014207,1,0.34631744027137756,0.09631744027137756,0.09631744027137756,-0.25,0.0,0.25,0.8500000000000001,1.4870685338974,0.7494923928204703,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.34631744027137756,0.34631744027137756,0.0,0.0,0.0,0.0,3.968239988945864,0.0,0.0
9,2,1,0,0.75,0.25,0.25,0.5877773429973003,0.17419696075044294,-0.00043146610260014207,1,0.34631744027137756,0.09631744027137756,0.5963174402713776,0.25,0.5,0.25,0.8500000000000001,1.4870685338974,0.7494923928204703,0.7025,-0.6203651587002168,0.0025041764845603913,-0.2474958235154396,-0.583680123090744,-0.6203651928076985,0.03668503560947278,3.6713463893791447,4.094661979056498,1.1799975633621216,1.216682633079076,0.03668506971695451,0.833680123090744,0.5852892270718636,2.3225681159657854,3.968239988945864,0.175,0.0
9,2,1,0,0.75,0.25,0.5,0.5877773429973003,0.17419696075044294,-0.00043146610260014207,1,0.34631744027137756,0.09631744027137756,0.8463174402713776,0.5,0.75,0.25,0.8500000000000001,1.4870685338974,0.7494923928204703,0.7025,-0.8055477380503253,0.003756264726840587,-0.2462437352731594,-0.6840978562831879,-0.8055476637569687,0.12144988176713745,5.091158577764737,6.813253093770316,1.5304152965545654,1.6518651040283463,0.12144980747378087,1.1840978562831879,0.8779337562441119,3.4838518391733353,3.968239988945864,0.26249999999999996,0.0
9,2,1,0,1.25,-0.25,-0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.5963174402713776,-0.15368255972862244,-0.5,-0.75,-0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,1.1783636488834572,-0.003756264726840587,0.2462437352731594,0.998651772737503,1.1783637716604938,-0.17971187614595419,10.909976164830667,14.74300463817583,-1.1523343324661255,-1.3320463313891162,0.17971199892299072,1.498651772737503,-0.877933870427052,4.301960659320663,4.900096469940347,0.26249999999999996,0.0
9,2,1,0,1.25,-0.25,-0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.5963174402713776,0.09631744027137756,-0.25,-0.5,-0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,0.8689090992556382,-0.0025041764845603913,0.2474958235154396,0.8077318370342255,0.8689091190946718,-0.06117726222141273,7.135270685370706,8.145667619617951,-0.7114143967628479,-0.7725916788232943,0.06117728206044637,1.0577318370342255,-0.5852892145133944,2.8679736139312424,4.900096469940347,0.175,0.0
9,2,1,0,1.25,-0.25,0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.5963174402713776,0.5963174402713776,0.25,0.0,-0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.34631744027137756,0.34631744027137756,0.0,0.0,0.0,0.0,4.900096469940347,0.0,0.0
9,2,1,0,1.25,-0.25,0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.5963174402713776,0.8463174402713776,0.5,0.25,-0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-0.0594545496278191,0.0012520882422801956,0.2512520882422802,-0.05382809042930603,-0.05945450698763455,0.005626459198513067,0.4484796972930658,0.4516711864005908,0.9001455307006836,0.9057719472590121,0.0056264165583285175,0.553828090429306,0.29264457976328795,1.4339866722452634,4.900096469940347,0.0875,0.0
9,2,1,0,1.25,0.0,-0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.34631744027137756,-0.15368255972862244,-0.5,-0.5,0.0,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,0.6189090992556382,-0.0025041764845603913,-0.0025041764845603913,0.5577318370342255,0.6189091190946716,-0.06117726222141273,3.3510864120383492,4.03267339281051,-0.7114143967628479,-0.772591678823294,0.06117728206044615,1.0577318370342255,-0.5852892145133943,2.867973613931242,4.900096469940347,0.175,0.0
9,2,1,0,1.25,0.0,-0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.34631744027137756,0.09631744027137756,-0.25,-0.25,0.0,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,0.3094545496278191,-0.0012520882422801956,-0.0012520882422801956,0.2999594062566757,0.30945436482864763,-0.009495143371143377,0.9534370737631623,1.008167208392151,-0.20364196598529816,-0.21313692455727007,0.009494958571971912,0.5499594062566757,-0.292644505401465,1.4339863078651576,4.900096469940347,0.0875,0.0
9,2,1,0,1.25,0.0,0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.34631744027137756,0.5963174402713776,0.25,0.25,0.0,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-0.3094545496278191,0.0012520882422801956,0.0012520882422801956,-0.30382809042930603,-0.30945450698763455,0.005626459198513067,0.9770883025586832,1.0081677211398734,0.9001455307006836,0.9057719472590121,0.0056264165583285175,0.553828090429306,0.29264457976328795,1.4339866722452634,4.900096469940347,0.0875,0.0
9,2,1,0,1.25,0.0,0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.34631744027137756,0.8463174402713776,0.5,0.5,0.0,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-0.6189090992556382,0.0025041764845603913,0.0025041764845603913,-0.5594565570354462,-0.6189091852793376,0.05945254222019203,3.3856127272262375,4.0326736234170575,1.4057739973068237,1.4652266255507151,0.059452628243891414,1.0594565570354462,0.5852892491338746,2.867973783574935,4.900096469940347,0.175,0.0
9,2,1,0,1.25,0.25,-0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.09631744027137756,-0.15368255972862244,-0.5,-0.25,0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,0.0594545496278191,-0.0012520882422801956,-0.2512520882422802,0.04995940625667572,0.05945436482864763,-0.009495143371143377,0.44799053915932824,0.4516711029794488,-0.20364196598529816,-0.21313692455727007,0.009494958571971912,0.5499594062566757,-0.292644505401465,1.4339863078651576,4.900096469940347,0.0875,0.0
9,2,1,0,1.25,0.25,-0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.09631744027137756,0.09631744027137756,-0.25,0.0,0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,0.34631744027137756,0.34631744027137756,0.0,0.0,0.0,0.0,4.900096469940347,0.0,0.0
9,2,1,0,1.25,0.25,0.25,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.09631744027137756,0.5963174402713776,0.25,0.5,0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-0.8689090992556382,0.0025041764845603913,-0.2474958235154396,-0.8094565570354462,-0.8689091852793376,0.05945254222019203,7.192330823363284,8.145667938633188,1.4057739973068237,1.4652266255507151,0.059452628243891414,1.0594565570354462,0.5852892491338746,2.867973783574935,4.900096469940347,0.175,0.0
9,2,1,0,1.25,0.25,0.5,0.5376482214654446,0.17419696075044294,-0.0007799625396727183,1,0.34631744027137756,0.09631744027137756,0.8463174402713776,0.5,0.75,0.25,0.8500000000000001,1.9117200374603271,1.2490823970121494,0.7025,-1.1783636488834572,0.003756264726840587,-0.2462437352731594,-0.9730375707149506,-1.178363620428735,0.20532607816850668,10.485998548189336,14.743003694949167,1.8193550109863281,2.0246810607001127,0.20532604971378454,1.4730375707149506,0.8779337913193604,4.301960271685343,4.900096469940347,0.26249999999999996,0.0
9,3,1,1,-1.25,-0.25,-0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,2.0023019313812256,1.2523019313812256,-0.5,-0.75,-0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.6865568312299699,-0.003756264726840587,0.2462437352731594,-0.6730943918228149,-0.6865568152550228,0.013462439407154969,6.5637480187177175,6.768292827416179,1.9253963232040405,1.9388587466362484,0.013462423432207826,0.17309439182281494,-0.8779337310258428,1.5591650177775527,1.7759484146436757,0.26249999999999996,0.0
9,3,1,1,-1.25,-0.25,-0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,2.0023019313812256,1.5023019313812256,-0.25,-0.5,-0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.37437122081997987,-0.0025041764845603913,0.2474958235154396,-0.3683445453643799,-0.3743712114253044,0.0060266754555999835,1.9170883202068865,1.9668064478275853,1.8706464767456055,1.87667314280653,0.0060266660609245015,0.11834454536437988,-0.5852891599246021,1.0394433556762257,1.7759484146436757,0.175,0.0
9,3,1,1,-1.25,-0.25,0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,2.0023019313812256,2.0023019313812256,0.25,0.0,-0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,1.7759484146436757,0.0,0.0
9,3,1,1,-1.25,-0.25,0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,2.0023019313812256,2.2523019313812256,0.5,0.25,-0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.5621856104099899,0.0012520882422801956,0.2512520882422802,0.5635595321655273,0.5621856089029489,0.0013739217555374106,4.852241563339831,4.834679891977604,1.6887423992156982,1.6901163224782767,0.001373923262578458,0.06355953216552734,0.29264459497579165,0.5197217045012977,1.7759484146436757,0.0875,0.0
9,3,1,1,-1.25,0.0,-0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.7523019313812256,1.2523019313812256,-0.5,-0.5,0.0,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.6243712208199799,-0.0025041764845603913,-0.0025041764845603913,-0.6183445453643799,-0.6243712114253044,0.0060266754555999835,5.6733972334377825,5.757444140967522,1.8706464767456055,1.87667314280653,0.0060266660609245015,0.11834454536437988,-0.5852891599246021,1.0394433556762257,1.7759484146436757,0.175,0.0
9,3,1,1,-1.25,0.0,-0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.7523019313812256,1.5023019313812256,-0.25,-0.25,0.0,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.31218561040998993,-0.0012520882422801956,-0.0012520882422801956,-0.3106834888458252,-0.31218561485192153,0.0015021215641647379,1.4288833272267993,1.4393610648150537,1.8129854202270508,1.8144875462331471,0.0015021260060963382,0.060683488845825195,-0.29264462297157284,0.519721754220361,1.7759484146436757,0.0875,0.0
9,3,1,1,-1.25,0.0,0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.7523019313812256,2.0023019313812256,0.25,0.25,0.0,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.31218561040998993,0.0012520882422801956,0.0012520882422801956,0.31355953216552734,0.3121856089029489,0.0013739217555374106,1.4490526790815608,1.4393610408861361,1.6887423992156982,1.6901163224782767,0.001373923262578458,0.06355953216552734,0.29264459497579187,0.5197217045012982,1.7759484146436757,0.0875,0.0
9,3,1,1,-1.25,0.0,0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.7523019313812256,2.2523019313812256,0.5,0.5,0.0,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.6243712208199799,0.0025041764845603913,0.0025041764845603913,0.6293606758117676,0.6243712142619651,0.004989454991787712,5.828680443322071,5.757444189901381,1.622941255569458,1.6279307171192605,0.00498946154980251,0.12936067581176758,0.5852891732738872,1.0394433793838675,1.7759484146436757,0.175,0.0
9,3,1,1,-1.25,0.25,-0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.5023019313812256,1.2523019313812256,-0.5,-0.25,0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.5621856104099899,-0.0012520882422801956,-0.2512520882422802,-0.5606834888458252,-0.5621856148519215,0.0015021215641647379,4.815661681871575,4.834679935144354,1.8129854202270508,1.8144875462331471,0.0015021260060963382,0.060683488845825195,-0.29264462297157284,0.519721754220361,1.7759484146436757,0.0875,0.0
9,3,1,1,-1.25,0.25,-0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.5023019313812256,1.5023019313812256,-0.25,0.0,0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,1.7759484146436757,0.0,0.0
9,3,1,1,-1.25,0.25,0.25,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.5023019313812256,2.0023019313812256,0.25,0.5,0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.37437122081997987,0.0025041764845603913,-0.2474958235154396,0.3793606758117676,0.3743712142619653,0.004989454991787712,2.009154724633106,1.9668064768900742,1.622941255569458,1.6279307171192603,0.004989461549802288,0.12936067581176758,0.5852891732738879,1.0394433793838687,1.7759484146436757,0.175,0.0
9,3,1,1,-1.25,0.25,0.5,0.9999749245747345,0.15934241321378678,4.673004150385074e-06,1,1.7523019313812256,1.5023019313812256,2.2523019313812256,0.5,0.75,0.25,0.85,-0.2124953269958496,-1.2499945023480585,0.7025,0.6865568312299699,0.003756264726840587,-0.2462437352731594,0.6964128017425537,0.6865568283580299,0.0098559705125838,6.92488270287906,6.768292960426889,1.5558891296386719,1.5657451030231957,0.00985597338452382,0.1964128017425537,0.8779337926884087,1.5591651272870888,1.7759484146436757,0.26249999999999996,0.0
9,3,1,1,-0.75,-0.25,-0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,2.0023019313812256,1.2523019313812256,-0.5,-0.75,-0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.31342119061831514,-0.003756264726840587,0.2462437352731594,-0.22527742385864258,-0.31342117059360586,0.08814376675967256,1.43928864278881,2.024280408487628,1.4775793552398682,1.5657231019748314,0.08814374673496328,0.2747225761413574,-0.8779339004286145,1.8237118242451058,2.077276914987284,0.26249999999999996,0.0
9,3,1,1,-0.75,-0.25,-0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,2.0023019313812256,1.5023019313812256,-0.25,-0.5,-0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.12561412707887679,-0.0025041764845603913,0.2474958235154396,-0.08565306663513184,-0.12561413014823986,0.03996106044374495,0.2778607082355933,0.3854794112903111,1.5879549980163574,1.6279160615294654,0.03996106351310802,0.16434693336486816,-0.585289189693134,1.2158077223411607,2.077276914987284,0.175,0.0
9,3,1,1,-0.75,-0.25,0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,2.0023019313812256,2.0023019313812256,0.25,0.0,-0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,2.077276914987284,0.0,0.0
9,3,1,1,-0.75,-0.25,0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,2.0023019313812256,2.2523019313812256,0.5,0.25,-0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.4378070635394384,0.0012520882422801956,0.2512520882422802,0.44750452041625977,0.4378070710501023,0.009697456876821386,3.3522845741462817,3.253321772176161,1.8047974109649658,1.8144948603311233,0.009697449366157462,0.052495479583740234,0.2926445667269916,0.6079038027584355,2.077276914987284,0.0875,0.0
9,3,1,1,-0.75,0.0,-0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.7523019313812256,1.2523019313812256,-0.5,-0.5,0.0,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.3756141270788768,-0.0025041764845603913,-0.0025041764845603913,-0.33565306663513184,-0.37561413014823986,0.03996106044374498,2.2592324089992957,2.5947485416622,1.5879549980163574,1.6279160615294654,0.03996106351310802,0.16434693336486816,-0.585289189693134,1.2158077223411607,2.077276914987284,0.175,0.0
9,3,1,1,-0.75,0.0,-0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.7523019313812256,1.5023019313812256,-0.25,-0.25,0.0,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.1878070635394384,-0.0012520882422801956,-0.0012520882422801956,-0.17776024341583252,-0.18780707203895464,0.010046820123605887,0.6056097350142835,0.6486871734588044,1.680062174797058,1.6901090034201802,0.010046828623122117,0.07223975658416748,-0.2926445620740147,0.607903793092914,2.077276914987284,0.0875,0.0
9,3,1,1,-0.75,0.0,0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.7523019313812256,2.0023019313812256,0.25,0.25,0.0,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.1878070635394384,0.0012520882422801956,0.0012520882422801956,0.19750452041625977,0.18780707105010208,0.009697456876821359,0.6922868128967394,0.648687166453686,1.8047974109649658,1.8144948603311235,0.009697449366157684,0.052495479583740234,0.29264456672699174,0.6079038027584358,2.077276914987284,0.0875,0.0
9,3,1,1,-0.75,0.0,0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.7523019313812256,2.2523019313812256,0.5,0.5,0.0,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.3756141270788768,0.0025041764845603913,0.0025041764845603913,0.41288721561431885,0.3756141184987749,0.037273088535442034,2.9380086584372123,2.5947484929542726,1.8394147157669067,1.8766878128824507,0.03727309711554394,0.08711278438568115,0.585289244508893,1.2158078362086713,2.077276914987284,0.175,0.0
9,3,1,1,-0.75,0.25,-0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.5023019313812256,1.2523019313812256,-0.5,-0.25,0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.4378070635394384,-0.0012520882422801956,-0.2512520882422802,-0.4277602434158325,-0.43780707203895464,0.01004682012360586,3.1530549726508497,3.2533217883701964,1.680062174797058,1.6901090034201802,0.010046828623122117,0.07223975658416748,-0.2926445620740147,0.607903793092914,2.077276914987284,0.0875,0.0
9,3,1,1,-0.75,0.25,-0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.5023019313812256,1.5023019313812256,-0.25,0.0,0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,2.077276914987284,0.0,0.0
9,3,1,1,-0.75,0.25,0.25,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.5023019313812256,2.0023019313812256,0.25,0.5,0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.12561412707887679,0.0025041764845603913,-0.2474958235154396,0.16288721561431885,0.1256141184987749,0.03727308853544206,0.5150608940405448,0.3854793947536378,1.8394147157669067,1.8766878128824507,0.03727309711554394,0.08711278438568115,0.5852892445088926,1.2158078362086706,2.077276914987284,0.175,0.0
9,3,1,1,-0.75,0.25,0.5,0.8632258556360118,0.15934241321378678,2.036094665527899e-05,1,1.7523019313812256,1.5023019313812256,2.2523019313812256,0.5,0.75,0.25,0.8500000000000001,0.21252036094665527,-0.7499760459451115,0.7025,0.31342119061831514,0.003756264726840587,-0.2462437352731594,0.3931910991668701,0.3134211772701718,0.07976990854855498,2.6918514296764755,2.0242804580171603,1.8591108322143555,1.9388807541110538,0.07976992189669829,0.10680890083312988,0.8779338690124906,1.8237117589851168,2.077276914987284,0.26249999999999996,0.0
9,3,1,1,0.0,-0.25,-0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,2.0023019313812256,1.2523019313812256,-0.5,-0.75,-0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.246168716515305,-0.003756264726840587,0.2462437352731594,0.47808343172073364,0.24616866346816924,0.23191471520542864,2.392115970798212,0.8541718457809384,0.7742184996604919,1.0061332679130564,0.2319147682525644,0.9780834317207336,-0.8779337437890474,2.818642955508327,3.210541769750679,0.26249999999999996,0.0
9,3,1,1,0.0,-0.25,-0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,2.0023019313812256,1.5023019313812256,-0.25,-0.5,-0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.24744581101020335,-0.0025041764845603913,0.2474958235154396,0.3575245141983032,0.24744574095640393,0.11007870318809987,1.3030992205411707,0.6559548750569326,1.1447774171829224,1.2548561904248217,0.1100787732418993,0.6075245141983032,-0.5852891217112905,1.8790951726347873,3.210541769750679,0.175,0.0
9,3,1,1,0.0,-0.25,0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,2.0023019313812256,2.0023019313812256,0.25,0.0,-0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,3.210541769750679,0.0,0.0
9,3,1,1,0.0,-0.25,0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,2.0023019313812256,2.2523019313812256,0.5,0.25,-0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.2512770944948983,0.0012520882422801956,0.2512520882422802,0.28216004371643066,0.2512770729519356,0.03088294922153234,1.7420047048414489,1.5422617761746247,1.970141887664795,2.00102485842929,0.030882970764495088,0.21783995628356934,0.29264462741511577,0.9395478000093538,3.210541769750679,0.0875,0.0
9,3,1,1,0.0,0.0,-0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.7523019313812256,1.2523019313812256,-0.5,-0.5,0.0,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.0025541889897966576,-0.0025041764845603913,-0.0025041764845603913,0.10752451419830322,-0.0025542590435960744,0.11007870318809988,0.5075938756734644,0.4936525556001954,1.1447774171829224,1.2548561904248217,0.1100787732418993,0.6075245141983032,-0.5852891217112905,1.8790951726347873,3.210541769750679,0.175,0.0
9,3,1,1,0.0,0.0,-0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.7523019313812256,1.5023019313812256,-0.25,-0.25,0.0,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.0012770944948983288,-0.0012520882422801956,-0.0012520882422801956,0.027996063232421875,-0.0012770994801087898,0.029273157727320205,0.1179304362373017,0.12341314113207717,1.4743058681488037,1.5035790308613344,0.029273162712530665,0.2779960632324219,-0.29264459620236244,0.9395476997995055,3.210541769750679,0.0875,0.0
9,3,1,1,0.0,0.0,0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.7523019313812256,2.0023019313812256,0.25,0.25,0.0,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.0012770944948983288,0.0012520882422801956,0.0012520882422801956,0.032160043716430664,0.0012770729519355761,0.030882949221532334,0.14732707775480947,0.12341313396758484,1.970141887664795,2.00102485842929,0.030882970764495088,0.21783995628356934,0.29264462741511577,0.9395478000093538,3.210541769750679,0.0875,0.0
9,3,1,1,0.0,0.0,0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.7523019313812256,2.2523019313812256,0.5,0.5,0.0,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,0.0025541889897966576,0.0025041764845603913,0.0025041764845603913,0.12410736083984375,0.002554182943107275,0.12155317185004709,0.7554273928856929,0.49365255378912126,2.128194570541382,2.2497477484381183,0.12155317789673648,0.37589263916015625,0.5852892112502788,1.8790954601034489,3.210541769750679,0.175,0.0
9,3,1,1,0.0,0.25,-0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.5023019313812256,1.2523019313812256,-0.5,-0.25,0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.2512770944948983,-0.0012520882422801956,-0.2512520882422802,-0.22200393676757812,-0.2512770994801088,0.029273157727320198,1.369389617546048,1.542261926805534,1.4743058681488037,1.5035790308613344,0.029273162712530665,0.2779960632324219,-0.29264459620236244,0.9395476997995055,3.210541769750679,0.0875,0.0
9,3,1,1,0.0,0.25,-0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.5023019313812256,1.5023019313812256,-0.25,0.0,0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,1.7523019313812256,1.7523019313812256,0.0,0.0,0.0,0.0,3.210541769750679,0.0,0.0
9,3,1,1,0.0,0.25,0.25,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.5023019313812256,2.0023019313812256,0.25,0.5,0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.24744581101020335,0.0025041764845603913,-0.2474958235154396,-0.12589263916015625,-0.24744581705689317,0.1215531718500471,0.2230931247925838,0.6559550305785387,2.128194570541382,2.2497477484381188,0.12155317789673692,0.37589263916015625,0.585289211250279,1.8790954601034497,3.210541769750679,0.175,0.0
9,3,1,1,0.0,0.25,0.5,0.585478485261978,0.15934241321378678,-8.54492187499778e-05,1,1.7523019313812256,1.5023019313812256,2.2523019313812256,0.5,0.75,0.25,0.8500000000000001,0.84991455078125,-0.00010052849264716331,0.7025,-0.246168716515305,0.003756264726840587,-0.2462437352731594,0.016742706298828125,-0.24616872421492797,0.26291142281413316,0.41427503143472677,0.8541719847059913,2.2355592250823975,2.4984706555961536,0.2629114305137561,0.4832572937011719,0.8779338152630073,2.818643184978461,3.210541769750679,0.26249999999999996,0.0
