prompt_id,bank,family_id,selection_rank_within_cell,selection_sha256
qseq_3f7fd160bdf8aef2,locked_test,length_32_gap_16,7,04209c9ad64afc778e05103c169f3670f691a9a8637e8008380742a5f7109bad
qseq_e59134eeb2d1503b,locked_test,length_32_gap_16,8,043335e8e2e231bbd26a8bf98c5756fa0477fae6b836de6749910a7a3d642279
qseq_bb3aa6f2ecdd12e8,locked_test,length_32_gap_16,9,04c2b59a79a6398cfa884b4a8cbf8a016fc1f729b541d0311a07ed1bf497eb0e
qseq_44cab5261f5be492,locked_test,length_32_gap_16,10,0576ff0b6597bbef4da65ba6112fa863b08a11018827662f0403930511922827
qseq_33ab8cdf9b3cc330,locked_test,length_32_gap_16,11,057b328b31eeb23e6773de3bc8e875096adf3bffbfc71264569704f55ae1f9c9
qseq_c9517c8be0c82f2c,locked_test,length_32_gap_16,12,0772dfa5bb9b1b8c55ca9cc656fee47c5b310f25aa20a3cc6de72748edbf0257
qseq_4d751d16888366c1,locked_test,length_32_gap_16,13,0cc3d4bf7cb326878d54cb3d0803cc252706bc524e675e26757e1dfe7c64121b
qseq_dac66156e6316190,locked_test,length_32_gap_16,14,0d51ebae39bc977300c20c9d29bc3d0204689102da3891da2d87e71dc97226dc
qseq_d2b0e94933c424ca,locked_test,length_32_gap_16,15,0f68f3555ae69810863133b48fcd86d09aadce1cff10eb67998ed31b58ca00da
qseq_a516f5814a35f6f0,locked_test,length_32_gap_16,16,0f7ed3eb2bd5fb68651a97ebb99c9ca7c3d4a630785a49babc16f2530020ad9a
qseq_128bd14a28e70ea7,locked_test,length_32_gap_16,17,0f95f09e338e7b868b260bcf94498348fc6beb48a48b596e0bb46b6f7a6087e5
qseq_2283b2157616fb92,locked_test,length_32_gap_16,18,0fe44719ec3bd10f03516a50d7e2369664f816f6dff8ccbf65a499059b3c10b6
qseq_3f4f3dc92f532ca8,locked_test,length_32_gap_16,19,104fe3815fdf38e2e0acecb42b05ec92b44873a8f397ef0d21e66fd973a9472a
qseq_280a346b9e5971c6,locked_test,length_32_gap_16,20,10c665491c7b8e91682dca7990284bdb519424df1c796591b9deeb28c8389843
qseq_4a67c1e0d9122119,locked_test,length_32_gap_16,21,15ad3046186cd680e081fbd0a64c63a1adf5214a377b05ec9e0ed5f15210f361
qseq_1c3de6a9560e4185,locked_test,length_32_gap_16,22,189eeedc2da361cdbf06305a0c666b3cd0d7a92b97a256b80b46ad2a0559c770
qseq_024a1985f9d3c152,locked_test,length_32_gap_16,23,1c1f3fc1f6ef370f4b56ab36f87dd3f5365545530c00bd562fbd39f5fdc89add
qseq_8a3720cb6275fd09,locked_test,length_32_gap_16,24,1cbade49c1eafe4a0795d26523950a39032cf3b0c27b1206af7a59b030a06833
qseq_ebbd4f56006b7b8b,locked_test,length_32_gap_16,25,1daefd191bd8d4e5d2a3c8f02fc1a73fe50de75dd34f068f9440e5fdfec25b15
qseq_ab9f6778a3998681,locked_test,length_32_gap_16,26,2012a82479d6677b7738e670fa78199a18e26ea1d3e24055c98a1fa912e0c6fb
qseq_a1d73e173931ada2,locked_test,length_32_gap_16,27,218aa4799e555529ca229a9b5f18ff28d4e9def85093b1103947456201c3d758
qseq_9aef6a211d0c9c69,locked_test,length_32_gap_16,28,22630907ad4ebfd41a21cf3e137b4ce809a780e60e281bf78c15bd1631af3c15
qseq_aaa2e7df0efc458d,locked_test,length_32_gap_16,29,2406f4bb155bc4a84a06352b1d2a8d1b2e7215cbb26a02d7597e434aba3484a2
qseq_17117e29f87eca1c,locked_test,length_32_gap_16,30,25fa16b19ccba4f2fa2fdf7061cbfc9fb31681a5d88085bed9e9d2515af9d2ec
qseq_7f6f14233c4e64a5,locked_test,length_32_gap_16,31,27238f9caeac61f1d376b8dd52aa95a420370edf26d742be532a3ca5968f62d3
qseq_02f1e04a5949c661,locked_test,length_32_gap_16,32,287385d68df8c62a6bb9c53354561ae72d264fa8b402a3c5722a1394a0dd7921
qseq_b7a6ce820628f06f,locked_test,length_32_gap_16,33,2c53361bf23134efc080ae2f2631daa009c28544b5b6558b25c180e2b7e8c2cf
qseq_d0962212dc64a22f,locked_test,length_32_gap_16,34,2d88a11758bd458228b0f4a93286708bfb223fe49a977fa76206188140c77c53
qseq_ade9a41e20023041,locked_test,length_32_gap_16,35,2ef6b09aa5d3ea7bf63ac58b7bff0f2606286d41dab0a249cafae47221cc4aae
qseq_2de1d7cc972057e5,locked_test,length_32_gap_16,36,2f3ffde8dbe8538f3bd453a0221553491338513dd1f3bc485579b8f3c8607c89
qseq_f7d77c018142522b,locked_test,length_32_gap_16,37,2f47742a6699cd126a744c6f03c875c9fb5700d87eec09f3f0da6ad729607515
qseq_14b3ac9765a97c59,locked_test,length_32_gap_16,38,30594aef26820c17455d062b2af37e63ac4805abc5b0e7af5f6b4b5613683a8c
qseq_cc563d4bb08a90a1,locked_test,length_32_gap_16,39,307a2bb95a90b82c0659c050728872439df9f52a6d48657ed926746d8e562dc5
qseq_a0cf0133cc90b61f,locked_test,length_32_gap_16,40,30ef144c0a730d0996be85901564db7b10544d9ad248c1b19595b5d8c9fc3a58
qseq_aa81d604fd9a8e7d,locked_test,length_32_gap_16,41,31326f1bb1a5a2bcec9ff0f408f3ff0208cdade6571bcdc528ba72bc2df4ceb7
qseq_c6badba1c657ba15,locked_test,length_32_gap_16,42,313f2fc79c637ec3068cb34e293d6e66ed2de4d1e5c1b56a31a8c5e3db4168ea
qseq_c6da9614b1158fd3,locked_test,length_32_gap_16,43,32729d3de2f12c5bbf66684988093e543d3845833df2f4d0a6872b999c2d9bb4
qseq_07133dae42a80b1a,locked_test,length_32_gap_16,44,352c216330bb52b69570a0b1b92a6ab736c4798d7be64f4bcc011a56f6fb786a
qseq_ce55063d7248c35b,locked_test,length_32_gap_16,45,359be84c161830622e0e66f92b87f71295570e0ee07e11a2930df9abe91e1129
qseq_2e65cc64bb166b14,locked_test,length_32_gap_16,46,37774b172e3f8493df86324dbba105d0b91523b6962f8d7eca3e759dbda57664
qseq_4a40b22e0fcc3c5a,locked_test,length_32_gap_16,47,389ce6f4d5b3b993b0200c3341421772839f8cf27aefb62cdd87fd4e0a39dee6
qseq_bb7acacc40cf4ae7,locked_test,length_32_gap_16,48,38ea5f1a993b2efee9a77e2dfe5b95789195872743b42db0b617e7c64f8ae7c3
qseq_c8d3489767177f72,locked_test,length_32_gap_16,49,39ce749fd9bee83ebfdf3b97f67038245863cb79a1b199a0c727916a70e0cf1b
qseq_9ee30d1eb0b0fb2b,locked_test,length_32_gap_16,50,3bbc0c434ff16e3758d3708709e4ea1d4a688ffc846e104cff4ed9e75e914eda
qseq_70df5c370f291b77,locked_test,length_32_gap_16,51,3dbd470bab89cbb9c0885a564f391737ef3b999096ca6d8a352cff9323e89dad
qseq_42a3e04cf7c984d3,locked_test,length_32_gap_16,52,3eb15ea118cc6467920d1ed94cc68dc8d77492d910674a441631e6f9efd78468
qseq_aa5938a8ed6ff637,locked_test,length_32_gap_16,53,421f9f9efeacd776f4df9f32744036d9e713b8a8fc4ed9b51201c688d928bbd8
qseq_dd29b57cd29a6083,locked_test,length_32_gap_16,54,42d841fcae288aeb0d4b5ebb8237cc3dfc9aa30c3af016c4609a24b0c31fa162
qseq_bf9ea0dab2a0e921,locked_test,length_32_gap_16,55,43c4305d1258ea8e80469c437828fb6f0ad595de516c13d01104f3313b50a357
qseq_96ea544553cdae35,locked_test,length_32_gap_16,56,449441c98aaf0155f4f34db955d92be45f6a0838d6c9b4f219544ee1bb39006f
qseq_16adac28c45d5e1b,locked_test,length_32_gap_16,57,4620af88649633735ecc425b2ac80f68d0587ec1dcbbb4a67954c4eb857aff90
qseq_7a7f8fe9c2532551,locked_test,length_32_gap_16,58,46fe483ab601192790204e5c0b58b3cb2aeea61b08d4be4ea2382fac784adf0e
qseq_bd6df2ccbeb90d0d,locked_test,length_32_gap_16,59,48d632b7fd669b843db3c6e047b2cbb6e60ba4b0925c82f8809463b98678cee8
qseq_0b65c96ba616494d,locked_test,length_32_gap_16,60,4957ec014f66535ea3f71d4fca6ccb102ddc83b013531e1bee735b40780799aa
qseq_01cf1f24a4ea27e7,locked_test,length_32_gap_16,61,4a056f8b1e054e7610928c3d204c6f0c9e2e001f03e2d4f1c7eff4e92318c9c1
qseq_650d053ef817abb0,locked_test,length_32_gap_16,62,4a3f9b0472231c133385af6db18e93a3ba486c3e443b5a6e4a113f3991f7b3e3
qseq_28a09382567a1786,locked_test,length_32_gap_16,63,4b88fcf68835ff8dd40244fee41c47a090fbf82a38bbff6aaec2efd9cc3c4457
qseq_974ce5bbf5fae41a,locked_test,length_32_gap_16,64,4ba176b262f00b8334973779e6c34fa867e1fb080f1745e9400c9568302b9234
qseq_2e6691ac3bfdcb35,locked_test,length_32_gap_16,65,4eda9523cbb0e3ba010b1431e4614046272eca6c10e869b06afc34399f8c5a3a
qseq_1645e055c80a2d9a,locked_test,length_32_gap_16,66,4f5619db09378190e1dd2ae9c50eab755bf6788e3a6491e61a4c17a8760fc55d
qseq_6a2964355401d04e,locked_test,length_32_gap_16,67,5193d2130b79e9c297158e2b9352c26e72595aa804cf59172e8e89448b418d72
qseq_3ca737f32fd4158d,locked_test,length_32_gap_16,68,52d1c46b049d8d0a796ee0c1c89a3b9d7df589f4a32a9797fb96ebb7a8fb746c
qseq_e49f9848656c337a,locked_test,length_32_gap_16,69,53fe27d1d1d96d084c49162f6800aab0226debbe47407171281114887b75019f
qseq_125199c6db1b0828,locked_test,length_32_gap_16,70,54bc95a86f0df5614535c338278e6f04d6eee2540d1df57321c2fd0f654161b6
qseq_73a622c12da95e25,locked_test,length_32_gap_16,71,54da6e00a50a8905deb6d19b97f78b771f4796b2940e30c0623069fda6980e84
qseq_21d93cee8ea1c78f,locked_test,length_32_gap_16,72,561f521de934cf2764ba7fa181218cfffb8e3a417ba491e0bad3cf1ca1797ff6
qseq_6989c993b9aa9724,locked_test,length_32_gap_16,73,576966bd3dc3f07c6d9830fb8faf0d32e38d97cc4ee089b628a94d33ca8ad18d
qseq_dfd4bfe42724bd9a,locked_test,length_32_gap_16,74,58d6b5e2df43a64efbbef2c80593dfe61f6066dc003aa9bf5e6e333d676cef86
qseq_6c60a41b056d4596,locked_test,length_32_gap_16,75,5921b3dd34b925952b4b15fa0a53906b720d2b6381a51efdd66bde0e83009043
qseq_f746711aa7891012,locked_test,length_32_gap_16,76,5a5a5a54cbf970a1ba09c1ba794435ffcd8d0726428a521a1a41352ae8ee52ef
qseq_a9578f86d6667507,locked_test,length_32_gap_16,77,5ad7d187e970ffd291215f743fa09f6378a33911cbfe3eefbd5fd79a0ebd798d
qseq_73655f7b7cac387b,locked_test,length_32_gap_16,78,5b8544e85d691ac43c5dce778b4167a3109e5aca1cb35e5b74ebca501a6ec32b
qseq_d1eb81eef2d0be1f,locked_test,length_32_gap_16,79,5b8bc764e7564ea9ec8e53e97c9677d75a8fb80162b50d93cfac4bbe7c68030d
qseq_6189571546b7edf1,locked_test,length_32_gap_16,80,5c284b548c7155a239ec5080e4db6becc99e1f301af6681c200e99e093ed2dce
qseq_66ce4fd34454ac0c,locked_test,length_32_gap_16,81,5ec1a9116ef401c7eadb426f247c3aa885547c7060312bfd648f23a66dc38a1c
qseq_f555815b083afe15,locked_test,length_32_gap_16,82,5f1ea538b824746f9c380f65266c25d77a6c92fd7c1b83aea8c842a5b8e106bd
qseq_00ea056874f7df71,locked_test,length_32_gap_16,83,5f590943a2fe38f08bfe4e7d6066bc04e334157bda06a5dac6260f95f568ed8c
qseq_8868d1c3d86ab1f9,locked_test,length_32_gap_16,84,61bc5ba0dd9bbc0746f8e36e260969008b876c228b34b917fbf531e6deee8759
qseq_d1399d6577e409cc,locked_test,length_32_gap_16,85,63b3a16de2eab7ffc97da6c80fc1109d41f78982de9f40ce29d382d8e2e280d4
qseq_409fd770d1e2c41f,locked_test,length_32_gap_16,86,63f0944701a1caa6b9be77ec0806dc5300192884663a2ca600ee9be3bd98ff02
qseq_d0aa8a5637f5c695,locked_test,length_32_gap_16,87,666ea2eac0feb3ae7b7b8b564cd71f72191dbe1fe74a27721aa6ec825ee1d53e
qseq_c17690551ac99300,locked_test,length_32_gap_16,88,68929bd42f6a5499779778ee4f3aae820201bcbe1eb7035003417aa090893288
qseq_df5884352e12d123,locked_test,length_32_gap_16,89,69411e5e0c6f12271cd6c91d3717b82190fcf3ea9c7e7c23a1c62a8af38fa6db
qseq_e2c45be0d84f513f,locked_test,length_32_gap_16,90,6abe55c0d5ddf7faa757ac2bca0ff82d1d9cb4ffb967dd955c78ce65331c5e6c
qseq_31b252b06108fa09,locked_test,length_32_gap_16,91,6b20dd579de8f3d1d6d05446539296176d2eb281e130fc01f956dadd427cf72d
qseq_ed170fdf90247afd,locked_test,length_32_gap_16,92,6ce9ee037633d3c96b3d491bf658b81c4abe362f874c8698ad02f41295da60ea
qseq_58a486a41b0cb829,locked_test,length_32_gap_16,93,6d356ef28a610a144646fd5266adf8c71f6b5a6bcd654efcc5ce0b22df286c41
qseq_b569dd9cea97115d,locked_test,length_32_gap_16,94,6e64549bf957744abdc2ea679f43ab5466f3a56c66cb713ad610d7126863f68c
qseq_6b90423b4b914a03,locked_test,length_32_gap_16,95,6f8fa7b03531c22a2a22c569c47017e7663369f9537ca9fd729b7b4f1d3118c5
qseq_2cec74b9a337d815,locked_test,length_32_gap_16,96,70b1047fa61a79ae7cea07d0f47d3ccf231d86c04fe060f252cc637a609378d5
qseq_49b4245ae436e135,locked_test,length_32_gap_16,97,70d13327ef9895708ec04e9b8d9a9f7a99652b4de1385d49d29965d6acf68f91
qseq_06d0649bc098bd0f,locked_test,length_32_gap_16,98,716363b0de5d868b2eafa208c0d5009dcad8d52f2161bdfece9c6d68f57dfe03
qseq_ea6bc177d35ff638,locked_test,length_32_gap_16,99,719166fc56ab901fbeb5387edbd65738d767035736430a3348a1c0f4233a12e5
qseq_cbb52bc7a2370798,locked_test,length_32_gap_16,100,72994300ff1885f009fe23da6b04a19553f4d59f5d4296c9a01e69830212e3eb
qseq_6a63c94f3a44ca3c,locked_test,length_32_gap_16,101,732325eda394866d83e0b220171542953bffdbf8f8026c8a6be5d96496267ad3
qseq_b3ad75b63e9f2d60,locked_test,length_32_gap_16,102,7460423d5d070c069dac4189f92df66d39314c5a3ac51a1a015cc12c4de9b544
qseq_5e6c1b3ffd85977c,locked_test,length_32_gap_16,103,786b5c7ceea7bcd5f3ea384a4e3305479dfc0d72e241ca5f8053a1fec5857a65
qseq_b1651102f3cd6b8b,locked_test,length_32_gap_16,104,7946b4a54cf2766fadffcdfb1bff2a2b47fb09a47be97d085a01f5c8c334f462
qseq_02349ce68a086094,locked_test,length_32_gap_16,105,7994e5f24bca8c52e76112c6ee2976c19d57e99a4ca83a3384d73eb792e4b3cc
qseq_3afda860e7949f8d,locked_test,length_32_gap_16,106,799bdfe47d94c1699cf3d780e88c5e7872f42a769ab9f48a3a711fcfbcb146ec
qseq_7a59f06f69900ba5,locked_test,length_32_gap_16,107,7ba1cfb5b14f9bde80d17529b02aadaf7254f7b210d285a71aee32ea3c434b4b
qseq_40f40d23a7821392,locked_test,length_32_gap_16,108,7bd18b891fff6ceb831564b32d733ca362d1d914ecd7fd3e3ad242af52c5a7aa
qseq_bfa85c7e14638ad0,locked_test,length_32_gap_16,109,7c30f09732fcfbb62acb23ccf7a707b01ba51d99ca3e0d8f10d38a3648d2e701
qseq_adadae288fe4f505,locked_test,length_32_gap_16,110,7cfc67ffc5f2279b596b6ed36587ec5c2d2e9f2e9f6b33761029412945be13ed
qseq_7fb48fb5060fac64,locked_test,length_32_gap_16,111,7df16d39877e07b19252230ddfe0d0417c4727565217da015ba44a45a7b7afe9
qseq_2280bde32b86303b,locked_test,length_32_gap_16,112,7e8fe7ff5fe758a3f23afa0bedb163763b00885bf166e04308df5e671aadcca7
qseq_ca63ee4f5bab572f,locked_test,length_32_gap_16,113,81ca34393c7dca7ef3830695626198ae39593077eb01906b95aca03468119789
qseq_419bbf37e5f89833,locked_test,length_32_gap_16,114,825f652e4fe9e474c254a19007292e6c39fd7fb812dd8e04753fabb81ef3bee3
qseq_24f925e99fa53f68,locked_test,length_32_gap_16,115,82e120e1b5ee996f0c2cebfb52b74f33dc923a323c9ae15e616ae49e0b6d3cc7
qseq_64d28aa8102b6f08,locked_test,length_32_gap_16,116,856ce0e67d32e4e292b9655b9018baa20d9ae6ffbeeab7d18c8ebb52fc64a171
qseq_006769330bb94805,locked_test,length_32_gap_16,117,85fb959b3270e336f61ee40cc092962ddc018027774fe12c435f841975e56b49
qseq_d1db9ed6416eda06,locked_test,length_32_gap_16,118,88fd4bf0ee58bce3287f208a7c9cf9d0ce4b1bfb91c17cf00c434b560be8d850
qseq_175c5fc6cb1355e1,locked_test,length_32_gap_16,119,8976c3981aaa42d64bbcfdefa4e5ea817e08382980a1d4ee350bfa3faa22e388
qseq_090b367f3abd3931,locked_test,length_32_gap_16,120,8a2f0c78efe4a3e78bdda618a00d5ea9f8bf6fb068a7c89a1e7c41a3f0e85ad5
qseq_b5af5173899cb3eb,locked_test,length_32_gap_16,121,8a8e3d7a0350473da0afee7fbc79857ccee137fad89b021bb19a23e33919fd56
qseq_9ee24d7ccbb89edd,locked_test,length_32_gap_16,122,8b2a74f8159d7f83d4b6a1e0e31ef2e6fcad4cb57ba3376ac4dea7a6f0b12012
qseq_03be0bbb7339caad,locked_test,length_32_gap_16,123,8c6ea8b6fd5d41deed0f19c5f2dd1ccc6c6d6e20f5c8b963cd32edd022a1e370
qseq_52225f7e31249364,locked_test,length_32_gap_16,124,8ce0f75d0865d22c1f83d9941d2d622c0def6717b9e273508552b16d2f55986d
qseq_265f191342b3df85,locked_test,length_32_gap_16,125,8d46b2cbb4a538bdf0d3a9d35926465c84058f4d8bf3862f8194ba3abddcd976
qseq_bc09ee46b4eb9539,locked_test,length_32_gap_16,126,8ef96e5bcee2833792b9b53e0fc4240303586365add912ead3ca79e4d1eb8115
qseq_3b559fbd52785b25,locked_test,length_32_gap_16,127,8f68d5d149ba04b1ebe3cc313df5b00e7df1bac30cd84b6427bbb974f8a71503
qseq_796c60b0a0b79fbb,locked_test,length_32_gap_16,128,9032eb8ec8662222b8a7687c3bb91e357e6e2f0455124cc8aaadae99eda6b992
qseq_58e057745154af01,locked_test,length_64_gap_8,1,01a0637e32bd8aaa1f37e6463064dc3fefe967069c7b604e3a63670ad01f6ace
qseq_1e37c303abd5bf7b,locked_test,length_64_gap_8,2,02f41af212a0941f79b3a09b9a765f69aef47221935fac4c5eb8781f468ab228
qseq_719f50a2ee46eb8e,locked_test,length_64_gap_8,3,0315271b31a3b4baae8a824d321b715f694a9348aeb6bc2ffe9a53331fcaacf6
qseq_dc7917772e4b3e71,locked_test,length_64_gap_8,4,047ab2b4da071e1fa8922821066df97ff6686691febecbcbb7757b92a8006a0a
qseq_48c82c961fa770a3,locked_test,length_64_gap_8,5,065192f8efd2d2f0032397d3de39a29ca9221cc80486670091769f1907feb56f
qseq_06e15c585e751ff6,locked_test,length_64_gap_8,6,072d7009c16f1c9db6e137b80c98d38bea8906227cd4235f766a02a35929d5ff
qseq_1138bf48beb5ec35,locked_test,length_64_gap_8,7,08093d7167911f49dd288f3d32ec5ba6a927137461308826d082dd109dc8b3f7
qseq_8b9e2519e4b725a2,locked_test,length_64_gap_8,8,08e83657f16ce21c14fd23870e426f2b63ff8945d436e1e2ee9c2b8a1e37426c
qseq_48541c7fb8a0f9fc,locked_test,length_64_gap_8,9,09113047211945e7c7454afda9e61cd1ceed491719bf3ea58ce3363cf3a00e29
qseq_7597c81b77a790e0,locked_test,length_64_gap_8,10,091f568e2c84e9034df4efec7f8122044a2e0528c7c42e2acf3390a8c710fdf9
qseq_3c088ff434d60126,locked_test,length_64_gap_8,11,0f261450034c8128f42272a4b1c5b2845f4111b16ae7bfe0f9ad2c006e2f83f0
qseq_8354b7fb48dd071a,locked_test,length_64_gap_8,12,0f8452fa15f8c74f21ee9b12c41902d6ba3b8f1417e3c6632e4eb0313cfab211
qseq_ed93c6b6848b9be5,locked_test,length_64_gap_8,13,114c793f91224c659b3b29daca3077291cfce1cd15657ffe3c813d64cbca37cc
qseq_d74c1b9e038126ef,locked_test,length_64_gap_8,14,12f3ae338771ee3421a66cc9661f7aa6fe9a2238e173d8dfaad5cfda0de3ef12
qseq_c9d932299ac941e4,locked_test,length_64_gap_8,15,1326a6620f32805cc78786fbaed6e106cf7a121696899bcb2b700eb9bf7c14ca
qseq_def505f2de844e7c,locked_test,length_64_gap_8,16,137c8f9f7edfe56ae0e5362947d3bafd051dbd9ba4625943bd37cea0b22264d4
qseq_abfdb9221b5bdb6f,locked_test,length_64_gap_8,17,14c95e59a794c3be524ae26282c8b7e0616765bd13ecc708c748ef2f90e25f1f
qseq_28702b633692c660,locked_test,length_64_gap_8,18,16e2b111fec716861578a2050fe2ef50f0041bb7d33f6d60b793acb53a4cb872
qseq_e571fd4bf16c6b5e,locked_test,length_64_gap_8,19,178f7f2743ef39b4914bf603074607a25012516ef270cb3ef11ca652c0b23a9c
qseq_fddfbdb6226f87cd,locked_test,length_64_gap_8,20,1b5a06e03052763e448bb16f8417e203c2094095c1aae4e3e90d5ff3706b8806
qseq_2c6e1fe4441ffa70,locked_test,length_64_gap_8,21,1cccd7102301915b6eeadc96c394f76431676a17f424ec430506e768fe98089c
qseq_105148eeb8f523e6,locked_test,length_64_gap_8,22,1ed33b242715ca1e33931e18117cb5e2ef9cc0d020a7b1bf04d027f70c574226
qseq_bcbdb6b9ef24bb59,locked_test,length_64_gap_8,23,2013577b458bc0bced0802471c7cc3b0521e2c366923f981def7d30020c9b980
qseq_a20932c7cf46442e,locked_test,length_64_gap_8,24,20d6758d49f14c2ec935699cfeabc694255b928f2993f9ec9ca7a11a4f206d91
qseq_9b34d0d16e638e89,locked_test,length_64_gap_8,25,20e718748afbc1e1274e39eb56f3dcd74feed75e3c8b20ecdcd754416b327ef8
qseq_748e70a1f4f8e1ca,locked_test,length_64_gap_8,26,2295ad822a13961a0fdb2482d1930ef9052fcc96c7141444dc5af143bc99a121
qseq_375a520945b7212f,locked_test,length_64_gap_8,27,254614ae2ea9490ae355fe162da779fcd533bce967269203afc0c02d22c29e4c
qseq_8e93b3fb92ea3c72,locked_test,length_64_gap_8,28,2560dd3f1188e92520d99ccb9c4272b9f8c7236ca669be65a9b831036309e0fd
qseq_35fd496faf2c16fe,locked_test,length_64_gap_8,29,26042a203e2fc70bf56eb17bc06f44013053d025bd612fb4de8caf1da23fa1c0
qseq_36720cbbb9df5951,locked_test,length_64_gap_8,30,26566ef8fdd8040f3fe6c96443018b26c482cb01cab107020c359e2257db612c
qseq_6c8f9d53ec4cb48c,locked_test,length_64_gap_8,31,2769b96476c20907b29c7e4e952ee46b7b5b5a1d1d325d7a67130210aa2a57be
qseq_dffdba9329636b87,locked_test,length_64_gap_8,32,2de9e73e8fb2a7d4cd4901982768032a28914f3d8e62c35f93cd0dd7933756b7
qseq_8f07446d80c04bb4,locked_test,length_64_gap_8,33,2e14e6ec9fc73dd810259c8034c1591df3c91664f072931d4e9bcbd1b6e93dba
qseq_85e1b5c54c7bf95f,locked_test,length_64_gap_8,34,31be4802c3cf3add224fa0fa389b75f4e46f920aa49bd597af7879ec4f7e210f
qseq_7db9983802a1f9c8,locked_test,length_64_gap_8,35,3229335eabcd238de2b0d07fe7ea4c6d9fa1766728ede81a5053e7119c2eaf91
qseq_7c2673450f38a55c,locked_test,length_64_gap_8,36,34c0e3d5fde98ef892b619960c9117ab16234e264c7f598676eff480eb326a9a
qseq_a78dff08bd0302b7,locked_test,length_64_gap_8,37,34d2b84155c3414bb374b833e3bba4e6a69a32c974e8b63e09ddb7e986a705c8
qseq_69e3a4edf6eece69,locked_test,length_64_gap_8,38,37e84bfb2eaad5ad29a76ca4c230c816b31151fbde410786b9ae68552166559d
qseq_7e48f3ad2d3b67da,locked_test,length_64_gap_8,39,3a165751b54374aa532e651cde4608f3f7b9270e99bacd82ba0d8e1686c7551a
qseq_2c98eae8bfe57776,locked_test,length_64_gap_8,40,3ebd306c124e8d1ca8f77b0fed0ee61d1807dec12f3f4aa0eae29452aeab251d
qseq_a56bb04b9de16cff,locked_test,length_64_gap_8,41,3ee89357a180f6929f54584d1736837d58833e6ca780e235bb6962ea0a0f1d86
qseq_9317ab11de005e9d,locked_test,length_64_gap_8,42,407bd4e13e7119e3a978f02998cf1983ce875f58200d34109635b2ec7c19ff3c
qseq_beb8c2ba83d226bc,locked_test,length_64_gap_8,43,414dd1f8794f18e89081f1360a2ae70c46906a9030a68eb9200c6e4f7c805238
qseq_8b175f4217747972,locked_test,length_64_gap_8,44,4151c1d9b34efe5888df8039116930e57bf72c647df1712bf209437f7d64399f
qseq_b18255ff3a171b62,locked_test,length_64_gap_8,45,426218c2a22096fc37e040497a82a7da0cb234b65902bdfbd6e550a749aa2dcc
qseq_5156c5ae421bdb18,locked_test,length_64_gap_8,46,42ae132d50bf38901cd0f3d13897d197eac85c21fa00fff07d00638bbeca096b
qseq_a4c15d46fdc7b621,locked_test,length_64_gap_8,47,42b4faa6bfa60c148ad7be1a526b2437ad46a05d6e2c0d64ec401ddbfef7cf08
qseq_e6dcf5cf9a43efb4,locked_test,length_64_gap_8,48,4438d326919ede81940b8555986771f41f38ab5582059da9ca5647eee2ff12ce
qseq_c3a0b4e1f4629bca,locked_test,length_64_gap_8,49,45c643d29c408770c08ec0f0adb372602213f451ac4f4fd755ef0d1ccf25fa1c
qseq_153c1c9620fbfeda,locked_test,length_64_gap_8,50,47d95b0099892d8b4e39eac363c45437b943bfc0d8fed6e1145f3465ec87d97f
qseq_be924c81164b57b6,locked_test,length_64_gap_8,51,4825c64f422be5c237671f0e1327f48fac98adc8f03f65516d4314acd88b6450
qseq_85f0bc280fe8faf5,locked_test,length_64_gap_8,52,483d4df4b3c067ae533392c8f21472863e1820a6f9a19ccb4e5c10085a0ec1cd
qseq_2167b04e0d4b0a1f,locked_test,length_64_gap_8,53,48c58c5518b6c29bb92c45a3aa5360c1791d6a068f9eece320f3b720fe6107ec
qseq_8d254b0bbc7e29b9,locked_test,length_64_gap_8,54,4920188c282c47e277581f42b888085e1e3f51977331334f65ec418e561644a0
qseq_fe986a19c93c05ab,locked_test,length_64_gap_8,55,4a3e2bb7a98657fee701be813fdb28d0006021cc38d4c7a121680c2072eb3752
qseq_c314e0f43b43164d,locked_test,length_64_gap_8,56,4a716d686828e3f3e0cb967399fc6f514950f8abefc2899c810ef8fc2834c86a
qseq_facd4f75d89cf3da,locked_test,length_64_gap_8,57,4ac035c91f89bd790b2ecb72d1f75feb057125c65d7daee483c4e8b6113c93bd
qseq_f66a878e6c696df4,locked_test,length_64_gap_8,58,4b05120d9c6a81ca28ee92e73c9e4a27c26fc4119f2352faaeda6f6ef29934e8
qseq_b089a4d5ad46654d,locked_test,length_64_gap_8,59,4d37dadaeed59d66e9ef7078fbb5a5e0ec0ed9d1701e58597ec85b4b086634ca
qseq_87bf7047f5c133a3,locked_test,length_64_gap_8,60,50ad88592454544988d185b6629b4ed3b32df3c838f8b2d979920a8378077b90
qseq_2d000a92fd927162,locked_test,length_64_gap_8,61,51d4460a5222e0048e796ba7e422e8157494378026b1823d3f0e72f4ed9af598
qseq_e33a03676578a287,locked_test,length_64_gap_8,62,51eeb1b5c7b39dca3510c84aedce2791060ab3e3579742d2033456deb7dd074e
qseq_94365f847aae4c33,locked_test,length_64_gap_8,63,562c3492b47d6324a46cc46fa1a7956d90e95b8a799e146674a9e582ae839577
qseq_c14f22f756b6686e,locked_test,length_64_gap_8,64,577a8eab3943298d5de0b3f20c845a68a1e65eacc66545a2a4874bfb2cb1cdf0
