prompt_id,source_prompt_id,family_id,source_cluster_id,query_position,swapped_position,source_input_ids,input_ids,schema_version
qcontrol_2bd06e7338f7c298,qseq_d079ed4ac15da22d,length_64_gap_16,qcluster_locked_test_0066,63,15,58887 67245 69593 91077 63577 89792 86906 41760 22817 79711 60693 69004 63314 119396 74184 82874 4085 78101 42446 78502 87308 67287 1675 138368 148134 9998 78183 19493 146023 127059 15345 96373 69226 128289 9033 141282 79321 4836 72168 49277 78541 53804 78635 129856 76108 103870 133349 31478 7986 117944 91067 128375 17999 137988 129357 55947 58755 113698 122521 79611 82488 58726 60351 31478,58887 67245 69593 91077 63577 89792 86906 41760 22817 79711 60693 69004 63314 119396 74184 31478 4085 78101 42446 78502 87308 67287 1675 138368 148134 9998 78183 19493 146023 127059 15345 96373 69226 128289 9033 141282 79321 4836 72168 49277 78541 53804 78635 129856 76108 103870 133349 31478 7986 117944 91067 128375 17999 137988 129357 55947 58755 113698 122521 79611 82488 58726 60351 82874,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_48cb286a521fe76e,qseq_6f70e440e6455e79,length_64_gap_16,qcluster_locked_test_0067,63,2,78668 112936 132363 71087 102990 146451 90034 99628 11892 111843 2800 134607 74794 117181 123136 116624 4653 67695 116231 50644 16943 128662 28497 137698 72790 5280 24388 110101 105645 139352 119646 33332 93 75143 139656 146438 147716 89412 71878 37515 121081 65174 75059 24565 9937 6749 127234 53262 73262 54889 90044 26076 14060 84496 104004 119171 85380 91162 2155 100826 68505 146023 121529 53262,78668 112936 53262 71087 102990 146451 90034 99628 11892 111843 2800 134607 74794 117181 123136 116624 4653 67695 116231 50644 16943 128662 28497 137698 72790 5280 24388 110101 105645 139352 119646 33332 93 75143 139656 146438 147716 89412 71878 37515 121081 65174 75059 24565 9937 6749 127234 53262 73262 54889 90044 26076 14060 84496 104004 119171 85380 91162 2155 100826 68505 146023 121529 132363,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_2a9e021cc842bb13,qseq_b9a70c699503623e,length_64_gap_16,qcluster_locked_test_0068,63,30,128289 101161 10173 113033 336 59321 142051 136711 38187 37923 137692 42870 19661 140590 3793 90290 111331 25080 103214 110023 33288 65265 16108 88873 148351 124572 6312 141896 116331 71695 43446 21838 62639 41492 122291 122139 123849 14972 125894 74987 73783 18446 4946 122508 20755 6652 22833 140971 70983 101365 130166 74210 28726 149969 82172 100509 140975 92343 146312 31808 10744 143935 119011 140971,128289 101161 10173 113033 336 59321 142051 136711 38187 37923 137692 42870 19661 140590 3793 90290 111331 25080 103214 110023 33288 65265 16108 88873 148351 124572 6312 141896 116331 71695 140971 21838 62639 41492 122291 122139 123849 14972 125894 74987 73783 18446 4946 122508 20755 6652 22833 140971 70983 101365 130166 74210 28726 149969 82172 100509 140975 92343 146312 31808 10744 143935 119011 43446,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_6903492f0abbf7b4,qseq_934f5fa224e30006,length_64_gap_16,qcluster_locked_test_0069,63,24,33112 118451 12277 3992 73985 54118 83110 51209 81532 112038 145782 59019 73409 26629 84988 8933 143682 78183 86074 135502 126199 61435 33713 82209 117348 77807 131413 78921 88106 88126 75255 60498 63469 126358 67763 149741 20606 128289 127304 82547 55870 112687 112825 102084 24279 3632 112555 128786 119104 69058 92408 3944 21483 145004 95175 138368 10545 27732 34268 53570 29552 83861 123068 128786,33112 118451 12277 3992 73985 54118 83110 51209 81532 112038 145782 59019 73409 26629 84988 8933 143682 78183 86074 135502 126199 61435 33713 82209 128786 77807 131413 78921 88106 88126 75255 60498 63469 126358 67763 149741 20606 128289 127304 82547 55870 112687 112825 102084 24279 3632 112555 128786 119104 69058 92408 3944 21483 145004 95175 138368 10545 27732 34268 53570 29552 83861 123068 117348,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_1ae452ff87547207,qseq_5d519c4d64c7559a,length_64_gap_16,qcluster_locked_test_0070,63,4,149085 123780 146352 40977 146542 88560 66254 52671 95782 119539 57276 137692 127154 85866 117600 83045 3408 35559 140334 140971 148042 40505 24387 51572 115894 123788 51644 48567 111736 71695 112133 26406 70065 8010 101852 2325 73729 15526 11600 42439 137452 32837 107105 13287 30757 53310 22833 28522 93344 37533 78668 142424 86083 4054 53013 44324 67905 83654 119874 33198 131763 150859 104031 28522,149085 123780 146352 40977 28522 88560 66254 52671 95782 119539 57276 137692 127154 85866 117600 83045 3408 35559 140334 140971 148042 40505 24387 51572 115894 123788 51644 48567 111736 71695 112133 26406 70065 8010 101852 2325 73729 15526 11600 42439 137452 32837 107105 13287 30757 53310 22833 28522 93344 37533 78668 142424 86083 4054 53013 44324 67905 83654 119874 33198 131763 150859 104031 146542,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_5142e8a245d23612,qseq_5e9da2a06da5d4ca,length_64_gap_16,qcluster_locked_test_0071,63,57,110023 73541 43544 49772 134888 150936 34882 71435 83921 126737 138709 26676 73728 101421 52003 130723 8010 147103 8060 8509 149796 29629 91071 144725 48936 63526 26406 132982 119017 121305 114120 88854 87020 116331 107370 106339 48737 37439 42591 135376 25877 114674 95123 28361 668 95594 102926 130497 60651 93542 48098 29127 50245 149326 59168 26157 48980 134123 79263 114592 119307 143200 137462 130497,110023 73541 43544 49772 134888 150936 34882 71435 83921 126737 138709 26676 73728 101421 52003 130723 8010 147103 8060 8509 149796 29629 91071 144725 48936 63526 26406 132982 119017 121305 114120 88854 87020 116331 107370 106339 48737 37439 42591 135376 25877 114674 95123 28361 668 95594 102926 130497 60651 93542 48098 29127 50245 149326 59168 26157 48980 130497 79263 114592 119307 143200 137462 134123,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_8ac1728da2172c27,qseq_d62e68c19f797f06,length_64_gap_16,qcluster_locked_test_0072,63,14,146391 110651 47010 117579 131287 109270 151517 44538 26119 2990 109405 70116 8004 10585 45446 75125 132512 72789 72119 22239 137319 33633 98413 51404 122891 62388 112555 85932 143224 12493 59808 7809 132280 72746 2525 112687 47575 15138 61642 83654 31720 144398 21546 35967 87853 20606 110960 40151 82579 102084 82547 7446 60815 31564 5155 107812 146349 101479 7695 150936 48520 95181 70620 40151,146391 110651 47010 117579 131287 109270 151517 44538 26119 2990 109405 70116 8004 10585 40151 75125 132512 72789 72119 22239 137319 33633 98413 51404 122891 62388 112555 85932 143224 12493 59808 7809 132280 72746 2525 112687 47575 15138 61642 83654 31720 144398 21546 35967 87853 20606 110960 40151 82579 102084 82547 7446 60815 31564 5155 107812 146349 101479 7695 150936 48520 95181 70620 45446,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_2fc12e36459f4748,qseq_d0edb2b9bc49f3f0,length_64_gap_16,qcluster_locked_test_0073,63,25,60026 10408 127840 51210 137618 134422 45339 94274 105875 128037 28537 100518 9129 94870 100494 104407 79263 89881 11887 54218 137452 72789 122804 10272 83664 115814 128375 53310 77240 101251 32550 143162 148219 61358 70026 49240 54310 74551 84707 19778 61616 69993 83547 1331 139778 66211 84650 58104 106346 62853 88812 84085 119091 60714 102801 35974 1692 126734 135352 41903 87020 93242 45460 58104,60026 10408 127840 51210 137618 134422 45339 94274 105875 128037 28537 100518 9129 94870 100494 104407 79263 89881 11887 54218 137452 72789 122804 10272 83664 58104 128375 53310 77240 101251 32550 143162 148219 61358 70026 49240 54310 74551 84707 19778 61616 69993 83547 1331 139778 66211 84650 58104 106346 62853 88812 84085 119091 60714 102801 35974 1692 126734 135352 41903 87020 93242 45460 115814,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_0415946bc2d1eb3a,qseq_fa68015ea577142a,length_64_gap_16,qcluster_locked_test_0074,63,14,111331 125177 88680 23835 111736 137534 114120 8208 92931 71649 394 4572 136658 88891 105620 4653 46703 93739 138048 98671 134297 96656 149882 87106 112104 112687 94707 90669 110015 56985 125894 50245 18213 134412 92158 146023 59483 64981 106564 76548 104322 11793 34541 83950 40220 54391 105156 130638 12514 107590 74987 16377 20245 88419 145321 118643 28617 116212 13431 68286 78305 34108 95521 130638,111331 125177 88680 23835 111736 137534 114120 8208 92931 71649 394 4572 136658 88891 130638 4653 46703 93739 138048 98671 134297 96656 149882 87106 112104 112687 94707 90669 110015 56985 125894 50245 18213 134412 92158 146023 59483 64981 106564 76548 104322 11793 34541 83950 40220 54391 105156 130638 12514 107590 74987 16377 20245 88419 145321 118643 28617 116212 13431 68286 78305 34108 95521 105620,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_0d6733810227a146,qseq_c07743c084419d4a,length_64_gap_16,qcluster_locked_test_0075,63,34,53426 38219 54821 96209 40037 148023 146438 42373 131087 22934 141390 122291 83174 20368 90928 123849 47534 59694 86503 86502 35976 5937 56985 91793 66857 33332 88560 126674 72757 18951 100744 50843 38783 89792 67905 113544 117791 145412 35095 103717 76433 64717 50257 12931 110878 9342 138559 28985 4054 31564 9046 113669 27780 76520 130630 67419 818 10738 101730 72415 31478 139896 35974 28985,53426 38219 54821 96209 40037 148023 146438 42373 131087 22934 141390 122291 83174 20368 90928 123849 47534 59694 86503 86502 35976 5937 56985 91793 66857 33332 88560 126674 72757 18951 100744 50843 38783 89792 28985 113544 117791 145412 35095 103717 76433 64717 50257 12931 110878 9342 138559 28985 4054 31564 9046 113669 27780 76520 130630 67419 818 10738 101730 72415 31478 139896 35974 67905,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_2d11f8384aaca9c7,qseq_ab6b56d718a94a98,length_64_gap_16,qcluster_locked_test_0076,63,57,53786 39594 137988 74397 12337 54921 70864 4653 3541 82865 107590 33309 98721 120027 20802 67245 34574 42415 88419 50755 27862 31659 144260 127059 53649 80559 150235 83045 89392 136019 51884 56830 143200 17633 62500 131741 3544 57607 81301 122158 120188 142156 2186 95611 81316 134325 87584 134584 102373 63469 46231 36151 76068 97441 78156 7099 78668 3421 98492 33342 40220 107264 128667 134584,53786 39594 137988 74397 12337 54921 70864 4653 3541 82865 107590 33309 98721 120027 20802 67245 34574 42415 88419 50755 27862 31659 144260 127059 53649 80559 150235 83045 89392 136019 51884 56830 143200 17633 62500 131741 3544 57607 81301 122158 120188 142156 2186 95611 81316 134325 87584 134584 102373 63469 46231 36151 76068 97441 78156 7099 78668 134584 98492 33342 40220 107264 128667 3421,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_5934b393cb53e63a,qseq_cf46f24237a6beb7,length_64_gap_16,qcluster_locked_test_0077,63,46,1389 91154 107147 142782 35774 79135 140995 39607 83629 148859 34654 105532 132583 56671 30544 79422 150777 115794 124955 60509 51590 21747 104322 83664 64792 108605 134502 135676 69500 54144 72278 87866 4003 110788 120302 49277 82566 72789 5155 57346 101440 100837 37930 78772 82493 41492 63417 19825 129203 71710 25002 34104 47674 83168 44066 9692 113249 41622 8879 132661 102017 82172 147574 19825,1389 91154 107147 142782 35774 79135 140995 39607 83629 148859 34654 105532 132583 56671 30544 79422 150777 115794 124955 60509 51590 21747 104322 83664 64792 108605 134502 135676 69500 54144 72278 87866 4003 110788 120302 49277 82566 72789 5155 57346 101440 100837 37930 78772 82493 41492 19825 19825 129203 71710 25002 34104 47674 83168 44066 9692 113249 41622 8879 132661 102017 82172 147574 63417,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_c67beb4a80332dc1,qseq_9a014c2950dd93bf,length_64_gap_16,qcluster_locked_test_0078,63,5,126734 88854 5925 100659 59234 47974 3944 145405 32619 142621 146542 21747 81487 137534 78160 76857 76762 20689 22559 148859 38585 105645 47674 91014 32115 59061 29723 16033 20517 108344 122291 97768 56875 21787 33628 79741 31380 21621 10708 22515 146396 59932 125702 39864 11925 62233 121386 19493 68044 100509 36961 20538 119228 70060 91793 122411 37242 3232 97654 3300 129874 90290 80711 19493,126734 88854 5925 100659 59234 19493 3944 145405 32619 142621 146542 21747 81487 137534 78160 76857 76762 20689 22559 148859 38585 105645 47674 91014 32115 59061 29723 16033 20517 108344 122291 97768 56875 21787 33628 79741 31380 21621 10708 22515 146396 59932 125702 39864 11925 62233 121386 19493 68044 100509 36961 20538 119228 70060 91793 122411 37242 3232 97654 3300 129874 90290 80711 47974,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_1f9f5b2901eba108,qseq_2d10c38be26a401b,length_64_gap_16,qcluster_locked_test_0079,63,44,137224 62559 113592 136478 75631 102562 98486 149326 95460 67027 92343 46212 67137 27747 148164 30057 122731 27121 33046 79170 122331 8963 117334 71782 76068 65403 54541 1107 89047 116695 27636 94308 98980 73879 29552 77982 116726 131170 116487 64950 97968 50861 84496 104827 62623 50644 113643 18629 3513 84239 25658 26516 112403 103208 148897 119314 8366 99859 106040 35644 148351 28356 142621 18629,137224 62559 113592 136478 75631 102562 98486 149326 95460 67027 92343 46212 67137 27747 148164 30057 122731 27121 33046 79170 122331 8963 117334 71782 76068 65403 54541 1107 89047 116695 27636 94308 98980 73879 29552 77982 116726 131170 116487 64950 97968 50861 84496 104827 18629 50644 113643 18629 3513 84239 25658 26516 112403 103208 148897 119314 8366 99859 106040 35644 148351 28356 142621 62623,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_0728312590c23389,qseq_a426e8cc094a7f79,length_64_gap_16,qcluster_locked_test_0080,63,42,68333 102968 139537 111592 83299 97888 125610 54029 119377 20517 21566 50021 146834 7400 78541 151435 100494 139767 102990 10708 24387 74995 33198 24922 17080 2414 22632 4836 82493 108435 78090 4916 133281 9620 46795 25994 56158 66844 137442 80460 30606 63838 44149 72746 92481 128308 547 45906 114674 63354 77171 122576 147402 80165 116324 15887 53013 65224 58218 106780 51210 32459 108501 45906,68333 102968 139537 111592 83299 97888 125610 54029 119377 20517 21566 50021 146834 7400 78541 151435 100494 139767 102990 10708 24387 74995 33198 24922 17080 2414 22632 4836 82493 108435 78090 4916 133281 9620 46795 25994 56158 66844 137442 80460 30606 63838 45906 72746 92481 128308 547 45906 114674 63354 77171 122576 147402 80165 116324 15887 53013 65224 58218 106780 51210 32459 108501 44149,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_aed205d75baafad6,qseq_7e212dca6651182f,length_64_gap_16,qcluster_locked_test_0081,63,11,20980 149190 16943 91014 75317 3644 64792 122731 72621 62827 16158 118643 64189 67219 46930 88126 12396 68047 26194 63176 82508 49890 95430 139275 80408 70890 139755 22402 29056 79615 102676 78880 127794 105513 64958 77207 138782 77338 118394 57310 74702 112067 33938 36495 146438 82547 73783 24879 58755 106563 34882 63413 14597 88728 149876 77922 3513 45539 96229 83644 122007 40245 131170 24879,20980 149190 16943 91014 75317 3644 64792 122731 72621 62827 16158 24879 64189 67219 46930 88126 12396 68047 26194 63176 82508 49890 95430 139275 80408 70890 139755 22402 29056 79615 102676 78880 127794 105513 64958 77207 138782 77338 118394 57310 74702 112067 33938 36495 146438 82547 73783 24879 58755 106563 34882 63413 14597 88728 149876 77922 3513 45539 96229 83644 122007 40245 131170 118643,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_ad6844238fc36115,qseq_f42e8357a0c27449,length_64_gap_16,qcluster_locked_test_0082,63,32,105388 97042 142924 117729 127116 50644 8472 64689 33172 11595 22868 45793 4381 3882 96198 86325 67016 71277 70026 26643 126674 113643 72251 8379 76257 71712 54768 106860 56766 131413 82389 2066 145043 7437 42968 59938 111575 113869 130073 78587 63975 122864 117639 97894 102676 112620 53411 24163 62388 100310 63577 62720 135023 20983 5003 108435 23889 78217 67771 87042 8726 79077 136417 24163,105388 97042 142924 117729 127116 50644 8472 64689 33172 11595 22868 45793 4381 3882 96198 86325 67016 71277 70026 26643 126674 113643 72251 8379 76257 71712 54768 106860 56766 131413 82389 2066 24163 7437 42968 59938 111575 113869 130073 78587 63975 122864 117639 97894 102676 112620 53411 24163 62388 100310 63577 62720 135023 20983 5003 108435 23889 78217 67771 87042 8726 79077 136417 145043,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_3a7060f52ea75ac0,qseq_fd62336aad24d29d,length_64_gap_16,qcluster_locked_test_0083,63,37,34440 45539 139656 3684 145765 104847 67890 41903 145481 131704 2200 50041 118448 149616 26516 16953 85035 149876 127344 82375 22515 49277 15464 22632 43446 128287 87657 8933 79482 25002 133934 39580 131845 99788 70983 84900 110651 91057 89021 130651 132293 137988 117641 32349 105510 62388 1803 21506 56809 114761 10924 7986 65006 8524 77440 53550 51572 147402 134658 72871 128662 57680 46142 21506,34440 45539 139656 3684 145765 104847 67890 41903 145481 131704 2200 50041 118448 149616 26516 16953 85035 149876 127344 82375 22515 49277 15464 22632 43446 128287 87657 8933 79482 25002 133934 39580 131845 99788 70983 84900 110651 21506 89021 130651 132293 137988 117641 32349 105510 62388 1803 21506 56809 114761 10924 7986 65006 8524 77440 53550 51572 147402 134658 72871 128662 57680 46142 91057,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_612952adf4e331b4,qseq_16e08b8e94776f1e,length_64_gap_16,qcluster_locked_test_0084,63,42,122321 106391 78183 66470 51647 38655 120150 23918 77995 8010 38195 147288 133349 151080 75317 91082 130821 100109 118501 64981 88543 88106 84227 113869 25015 125495 87917 126714 91975 61661 102946 83235 108168 29180 144366 133007 54957 92028 145692 148351 131320 98232 130006 122925 149318 120027 35974 4743 42909 76548 150887 43447 64943 14504 131991 777 56671 150680 17283 41425 27913 39249 49966 4743,122321 106391 78183 66470 51647 38655 120150 23918 77995 8010 38195 147288 133349 151080 75317 91082 130821 100109 118501 64981 88543 88106 84227 113869 25015 125495 87917 126714 91975 61661 102946 83235 108168 29180 144366 133007 54957 92028 145692 148351 131320 98232 4743 122925 149318 120027 35974 4743 42909 76548 150887 43447 64943 14504 131991 777 56671 150680 17283 41425 27913 39249 49966 130006,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_1437af674619c279,qseq_791f8dc748049aef,length_64_gap_16,qcluster_locked_test_0085,63,52,142986 116231 132186 25001 93306 66602 27935 115972 20980 78635 62175 40649 125443 33899 70864 144245 25877 129932 11600 144467 151517 117544 20902 818 135352 61147 87917 87657 41381 133281 128618 79321 150991 4085 81753 95282 106621 60089 138046 23205 6265 72789 75077 87661 53673 125646 63176 135316 5925 44804 51210 100509 44151 83654 10708 76926 146438 22500 29571 23792 87042 145321 111484 135316,142986 116231 132186 25001 93306 66602 27935 115972 20980 78635 62175 40649 125443 33899 70864 144245 25877 129932 11600 144467 151517 117544 20902 818 135352 61147 87917 87657 41381 133281 128618 79321 150991 4085 81753 95282 106621 60089 138046 23205 6265 72789 75077 87661 53673 125646 63176 135316 5925 44804 51210 100509 135316 83654 10708 76926 146438 22500 29571 23792 87042 145321 111484 44151,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_13de2b7b9a5ae9d9,qseq_b1ba2f5434c54312,length_64_gap_16,qcluster_locked_test_0086,63,10,22344 55204 105510 144017 105620 36331 140685 29437 74464 51910 126000 81520 28074 28920 123735 23575 22803 126259 75179 65327 54245 131704 143267 141650 123849 135675 84503 15293 76060 33099 93542 22515 110341 107105 149796 14807 91067 2461 117791 64837 113941 80883 33812 97897 29112 73937 84988 5896 55670 42581 91615 37651 147603 62676 67195 83889 45378 83948 65416 118665 87598 60026 56111 5896,22344 55204 105510 144017 105620 36331 140685 29437 74464 51910 5896 81520 28074 28920 123735 23575 22803 126259 75179 65327 54245 131704 143267 141650 123849 135675 84503 15293 76060 33099 93542 22515 110341 107105 149796 14807 91067 2461 117791 64837 113941 80883 33812 97897 29112 73937 84988 5896 55670 42581 91615 37651 147603 62676 67195 83889 45378 83948 65416 118665 87598 60026 56111 126000,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_bae4383c388172e0,qseq_40bf0354bd54b899,length_64_gap_16,qcluster_locked_test_0087,63,26,40340 133558 66286 6989 22515 26715 119475 24388 58960 54240 41963 88800 62609 34574 95549 101730 87311 47325 43825 56918 28537 89792 114231 41932 46930 29196 130743 38742 106650 123686 120388 94586 130038 133349 138782 39275 139523 67506 141401 28041 118260 56467 7099 64485 8378 23441 121386 105413 55063 70116 55299 83232 82884 15293 36619 107705 98261 61191 17705 1377 96607 146617 119307 105413,40340 133558 66286 6989 22515 26715 119475 24388 58960 54240 41963 88800 62609 34574 95549 101730 87311 47325 43825 56918 28537 89792 114231 41932 46930 29196 105413 38742 106650 123686 120388 94586 130038 133349 138782 39275 139523 67506 141401 28041 118260 56467 7099 64485 8378 23441 121386 105413 55063 70116 55299 83232 82884 15293 36619 107705 98261 61191 17705 1377 96607 146617 119307 130743,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_82ef3989d1cfc20a,qseq_d5cb7e937d4d9a48,length_64_gap_16,qcluster_locked_test_0088,63,10,142072 148859 100744 83492 125677 24588 52280 146679 123735 76087 30231 136229 145405 135221 33628 22107 11924 56395 28636 96644 5242 115839 785 7459 80001 14232 24919 127101 54770 45724 142424 80320 99280 12510 131763 136920 134355 11600 37152 51404 21692 106245 75642 74235 91082 89047 54921 137458 150609 94659 81873 95030 127483 106327 77240 98171 7142 103810 41139 133349 42263 60408 62720 137458,142072 148859 100744 83492 125677 24588 52280 146679 123735 76087 137458 136229 145405 135221 33628 22107 11924 56395 28636 96644 5242 115839 785 7459 80001 14232 24919 127101 54770 45724 142424 80320 99280 12510 131763 136920 134355 11600 37152 51404 21692 106245 75642 74235 91082 89047 54921 137458 150609 94659 81873 95030 127483 106327 77240 98171 7142 103810 41139 133349 42263 60408 62720 30231,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_7258aba69cd5558d,qseq_4444ad20441e5f8a,length_64_gap_16,qcluster_locked_test_0089,63,35,24941 148219 129856 6236 86888 112823 71456 96070 127632 16342 34108 134653 62767 72875 8368 49890 5856 35230 119545 133007 115210 133783 128965 79576 100952 100210 136720 116454 28074 92880 21179 15546 99280 83596 6402 122321 9033 15285 1128 119307 15887 46320 125610 97735 3541 39899 120531 77329 19493 102795 53279 110416 107219 132438 135887 18872 34882 122226 53310 28617 27132 3028 126310 77329,24941 148219 129856 6236 86888 112823 71456 96070 127632 16342 34108 134653 62767 72875 8368 49890 5856 35230 119545 133007 115210 133783 128965 79576 100952 100210 136720 116454 28074 92880 21179 15546 99280 83596 6402 77329 9033 15285 1128 119307 15887 46320 125610 97735 3541 39899 120531 77329 19493 102795 53279 110416 107219 132438 135887 18872 34882 122226 53310 28617 27132 3028 126310 122321,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_d2f152be2b80e1f1,qseq_fae2bfbdb489a028,length_64_gap_16,qcluster_locked_test_0090,63,25,88854 66335 60547 117641 48288 134658 84132 80636 6051 123937 114020 120886 72409 2800 23578 90928 116454 50861 101605 86502 58916 125052 76087 73848 16661 138169 15587 32841 149052 41207 96260 59044 120388 148219 72068 81157 92881 84612 67219 42305 38841 101424 64981 89392 142051 115608 61826 146228 107049 37839 150887 142470 102926 76548 34352 112699 126120 58857 91676 73409 70620 141486 134660 146228,88854 66335 60547 117641 48288 134658 84132 80636 6051 123937 114020 120886 72409 2800 23578 90928 116454 50861 101605 86502 58916 125052 76087 73848 16661 146228 15587 32841 149052 41207 96260 59044 120388 148219 72068 81157 92881 84612 67219 42305 38841 101424 64981 89392 142051 115608 61826 146228 107049 37839 150887 142470 102926 76548 34352 112699 126120 58857 91676 73409 70620 141486 134660 138169,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_e3c46a9fadd87466,qseq_0c8ef529583fe704,length_64_gap_16,qcluster_locked_test_0091,63,50,20368 136906 67195 59321 122706 145688 128099 50987 11892 84439 47129 101269 94196 57310 44936 131454 78502 40547 96260 143162 77717 133558 61862 442 15626 147550 111484 133934 45650 54774 84239 76087 67064 55958 2325 108325 132982 22239 90116 31396 113964 137233 118532 32349 15777 78328 2105 111784 102105 35559 145321 68352 143357 142350 64689 142987 120233 4496 108728 19334 50644 74160 28822 111784,20368 136906 67195 59321 122706 145688 128099 50987 11892 84439 47129 101269 94196 57310 44936 131454 78502 40547 96260 143162 77717 133558 61862 442 15626 147550 111484 133934 45650 54774 84239 76087 67064 55958 2325 108325 132982 22239 90116 31396 113964 137233 118532 32349 15777 78328 2105 111784 102105 35559 111784 68352 143357 142350 64689 142987 120233 4496 108728 19334 50644 74160 28822 145321,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_94dbb22c622c0284,qseq_652c06b06355776a,length_64_gap_16,qcluster_locked_test_0092,63,40,112936 121081 21749 73413 17254 24030 80555 142051 120886 147574 82193 122422 126714 136906 99628 32301 88960 58821 38742 66455 14691 28993 33462 63137 131184 47575 74397 38355 59483 148238 47513 27419 131763 88728 129591 80460 101269 31478 150432 133970 107053 75300 77135 82716 16450 547 126000 36572 104728 42870 136243 39492 124464 83921 36151 148612 121072 148859 46220 40621 123136 117130 80633 36572,112936 121081 21749 73413 17254 24030 80555 142051 120886 147574 82193 122422 126714 136906 99628 32301 88960 58821 38742 66455 14691 28993 33462 63137 131184 47575 74397 38355 59483 148238 47513 27419 131763 88728 129591 80460 101269 31478 150432 133970 36572 75300 77135 82716 16450 547 126000 36572 104728 42870 136243 39492 124464 83921 36151 148612 121072 148859 46220 40621 123136 117130 80633 107053,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_786ad9b999d366ef,qseq_365ce7f8eec43f0e,length_64_gap_16,qcluster_locked_test_0093,63,8,69554 97516 89936 148460 119017 77208 68333 15515 83639 39510 136920 78727 117130 59891 100308 29855 26353 120830 5937 111331 90150 137650 13797 102038 88338 46984 62559 87657 86083 41267 4134 112241 149882 8498 63817 62623 8643 135643 110088 68367 49718 2155 11600 148414 46703 84227 68841 99280 129686 29807 87996 55282 45650 80559 54541 65024 88037 81539 135384 132186 122158 47962 70890 99280,69554 97516 89936 148460 119017 77208 68333 15515 99280 39510 136920 78727 117130 59891 100308 29855 26353 120830 5937 111331 90150 137650 13797 102038 88338 46984 62559 87657 86083 41267 4134 112241 149882 8498 63817 62623 8643 135643 110088 68367 49718 2155 11600 148414 46703 84227 68841 99280 129686 29807 87996 55282 45650 80559 54541 65024 88037 81539 135384 132186 122158 47962 70890 83639,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_549d609a73f0f5a0,qseq_08e924c489f7141b,length_64_gap_16,qcluster_locked_test_0094,63,4,22811 105951 75124 142847 52302 27132 46320 133299 125894 130076 142776 10545 76573 32700 99736 37242 54401 34270 41202 110169 72995 33713 66857 91834 34108 83861 109270 101424 120322 23983 38923 80298 138700 122298 62388 146617 34434 89881 5113 59229 79711 69863 85740 90991 4173 53426 132058 15386 30161 141984 132545 100070 99055 5377 12931 36618 132438 116387 112104 87461 131816 54729 61526 15386,22811 105951 75124 142847 15386 27132 46320 133299 125894 130076 142776 10545 76573 32700 99736 37242 54401 34270 41202 110169 72995 33713 66857 91834 34108 83861 109270 101424 120322 23983 38923 80298 138700 122298 62388 146617 34434 89881 5113 59229 79711 69863 85740 90991 4173 53426 132058 15386 30161 141984 132545 100070 99055 5377 12931 36618 132438 116387 112104 87461 131816 54729 61526 52302,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_a0e3578bf5738caf,qseq_376070e962e839cf,length_64_gap_16,qcluster_locked_test_0095,63,49,24387 6234 106564 136540 142091 111193 3028 65748 39927 111913 126358 85390 130743 104027 7043 21718 18001 133281 139352 90928 75317 98300 26830 2651 39829 10946 90009 130463 112011 64958 3882 79656 7437 100210 82356 57463 94768 98157 138559 26629 29365 40554 102801 125854 108286 63583 14204 89436 71874 13226 142553 17166 8621 96059 131413 27348 60049 110436 79482 33462 39492 5242 38469 89436,24387 6234 106564 136540 142091 111193 3028 65748 39927 111913 126358 85390 130743 104027 7043 21718 18001 133281 139352 90928 75317 98300 26830 2651 39829 10946 90009 130463 112011 64958 3882 79656 7437 100210 82356 57463 94768 98157 138559 26629 29365 40554 102801 125854 108286 63583 14204 89436 71874 89436 142553 17166 8621 96059 131413 27348 60049 110436 79482 33462 39492 5242 38469 13226,observerbench.qwen_induction.matched_non_induction.v1
