mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank,is_noop,physical_mask_id
mask_86c0dbec8a8f8a24,0110000010110,5,2,2,1,phase07_action_pool_36,36,primary_heavy,n_heads_05,1,candidate,False,mask_86c0dbec8a8f8a24
mask_9d43ece5f2e45ae2,0110100001100,5,2,3,0,phase07_action_pool_36,36,primary_heavy,n_heads_05,2,candidate,False,mask_9d43ece5f2e45ae2
mask_5739caf8303e01c9,0000001111101,6,0,5,1,phase07_action_pool_36,36,broad,n_heads_06,1,candidate,False,mask_5739caf8303e01c9
mask_6721538f4c1342c5,0010101010110,6,1,4,1,phase07_action_pool_36,36,broad,n_heads_06,0,candidate,False,mask_6721538f4c1342c5
mask_80465dc1c9bbf2e4,1001100100101,6,1,4,1,phase07_action_pool_36,36,broad,n_heads_06,3,candidate,False,mask_80465dc1c9bbf2e4
mask_aa19fb0132f6b80b,0100000011111,6,1,3,2,phase07_action_pool_36,36,broad,n_heads_06,2,candidate,False,mask_aa19fb0132f6b80b
mask_2cb4d8cdbcfaeec3,0110100101010,6,2,3,1,phase07_action_pool_36,36,primary_heavy,n_heads_06,3,candidate,False,mask_2cb4d8cdbcfaeec3
mask_52822eedec455f0b,1111001000010,6,3,2,1,phase07_action_pool_36,36,primary_heavy,n_heads_06,2,candidate,False,mask_52822eedec455f0b
mask_5c09220148a1a67e,0110011110000,6,2,4,0,phase07_action_pool_36,36,primary_heavy,n_heads_06,1,candidate,False,mask_5c09220148a1a67e
mask_d366db732801f76d,1111000010001,6,3,2,1,phase07_action_pool_36,36,primary_heavy,n_heads_06,0,candidate,False,mask_d366db732801f76d
mask_296bdd7c48b1257e,1000011100111,7,1,4,2,phase07_action_pool_36,36,broad,n_heads_07,3,candidate,False,mask_296bdd7c48b1257e
mask_325d5aedaec865b3,0010110110110,7,1,5,1,phase07_action_pool_36,36,broad,n_heads_07,2,candidate,False,mask_325d5aedaec865b3
mask_6b00c2fc10732e71,0000111010111,7,0,5,2,phase07_action_pool_36,36,broad,n_heads_07,0,candidate,False,mask_6b00c2fc10732e71
mask_eef796a78084553e,0010011001111,7,1,4,2,phase07_action_pool_36,36,broad,n_heads_07,1,candidate,False,mask_eef796a78084553e
mask_3a9fc212c5e860c3,1010000101111,7,2,3,2,phase07_action_pool_36,36,primary_heavy,n_heads_07,1,candidate,False,mask_3a9fc212c5e860c3
mask_4c96b18aa4d92da2,1100011010110,7,2,4,1,phase07_action_pool_36,36,primary_heavy,n_heads_07,0,candidate,False,mask_4c96b18aa4d92da2
mask_7867d432f1dc363f,0111010011001,7,2,4,1,phase07_action_pool_36,36,primary_heavy,n_heads_07,2,candidate,False,mask_7867d432f1dc363f
mask_88ebb5b6213444e0,0111101011000,7,2,5,0,phase07_action_pool_36,36,primary_heavy,n_heads_07,3,candidate,False,mask_88ebb5b6213444e0
mask_6ef09096477367fa,1001110101011,8,1,5,2,phase07_action_pool_36,36,broad,n_heads_08,1,candidate,False,mask_6ef09096477367fa
mask_b3072fbe6388f5af,0001011111101,8,0,7,1,phase07_action_pool_36,36,broad,n_heads_08,0,candidate,False,mask_b3072fbe6388f5af
mask_e4905e13852bbcb1,0101011111001,8,1,6,1,phase07_action_pool_36,36,broad,n_heads_08,2,candidate,False,mask_e4905e13852bbcb1
mask_104b0882dd118431,1110101101100,8,3,5,0,phase07_action_pool_36,36,primary_heavy,n_heads_08,1,candidate,False,mask_104b0882dd118431
mask_64b90e5c728d205f,1011010011110,8,2,5,1,phase07_action_pool_36,36,primary_heavy,n_heads_08,0,candidate,False,mask_64b90e5c728d205f
mask_d12679fcc7d7f733,1111101001010,8,3,4,1,phase07_action_pool_36,36,primary_heavy,n_heads_08,2,candidate,False,mask_d12679fcc7d7f733
mask_24143b5f95232c0b,0011101111110,9,1,7,1,phase07_action_pool_36,36,broad,n_heads_09,0,candidate,False,mask_24143b5f95232c0b
mask_4250d9d085a67ff5,1111100001111,9,3,4,2,phase07_action_pool_36,36,primary_heavy,n_heads_09,0,candidate,False,mask_4250d9d085a67ff5
phase07_exact_noop_36,0000000000000,0,0,0,0,phase07_action_pool_36,36,no_op,n_heads_00,0,candidate,True,exact_noop
mask_27b1149f649c3840,1001110000100,5,1,4,0,phase07_action_pool_37,37,broad,n_heads_05,1,candidate,False,mask_27b1149f649c3840
mask_3f93edc76ebc4147,0000100110101,5,0,4,1,phase07_action_pool_37,37,broad,n_heads_05,0,candidate,False,mask_3f93edc76ebc4147
mask_fb48651d9b9d1c8c,0100100001101,5,1,3,1,phase07_action_pool_37,37,broad,n_heads_05,2,candidate,False,mask_fb48651d9b9d1c8c
mask_673875daa5474ae2,1100000101001,5,2,2,1,phase07_action_pool_37,37,primary_heavy,n_heads_05,2,candidate,False,mask_673875daa5474ae2
mask_8505b1c3adb65d21,1010001100001,5,2,2,1,phase07_action_pool_37,37,primary_heavy,n_heads_05,0,candidate,False,mask_8505b1c3adb65d21
mask_a3ce8302ac9467bb,1101010001000,5,2,3,0,phase07_action_pool_37,37,primary_heavy,n_heads_05,1,candidate,False,mask_a3ce8302ac9467bb
mask_09abd07851e1fc0b,1000100101110,6,1,4,1,phase07_action_pool_37,37,broad,n_heads_06,1,candidate,False,mask_09abd07851e1fc0b
mask_8ab891e14aa8387a,1001110100010,6,1,4,1,phase07_action_pool_37,37,broad,n_heads_06,2,candidate,False,mask_8ab891e14aa8387a
mask_9ab61e102f7d6f84,0101110010100,6,1,5,0,phase07_action_pool_37,37,broad,n_heads_06,3,candidate,False,mask_9ab61e102f7d6f84
mask_ecd5b608e543d665,0011100011001,6,1,4,1,phase07_action_pool_37,37,broad,n_heads_06,0,candidate,False,mask_ecd5b608e543d665
mask_1d8856cfc3173bf9,0110110010100,6,2,4,0,phase07_action_pool_37,37,primary_heavy,n_heads_06,1,candidate,False,mask_1d8856cfc3173bf9
mask_3550120f8334c78d,1110110010000,6,3,3,0,phase07_action_pool_37,37,primary_heavy,n_heads_06,3,candidate,False,mask_3550120f8334c78d
mask_c9383cf7ac3d57fc,1010110001100,6,2,4,0,phase07_action_pool_37,37,primary_heavy,n_heads_06,2,candidate,False,mask_c9383cf7ac3d57fc
mask_f3a4a715ac0f17a1,1111000100010,6,3,2,1,phase07_action_pool_37,37,primary_heavy,n_heads_06,0,candidate,False,mask_f3a4a715ac0f17a1
mask_271151b8cb480ae8,1000100111110,7,1,5,1,phase07_action_pool_37,37,broad,n_heads_07,0,candidate,False,mask_271151b8cb480ae8
mask_84a945f41e39b818,0101110101001,7,1,5,1,phase07_action_pool_37,37,broad,n_heads_07,1,candidate,False,mask_84a945f41e39b818
mask_96f61002b84aa6b9,1000101001111,7,1,4,2,phase07_action_pool_37,37,broad,n_heads_07,3,candidate,False,mask_96f61002b84aa6b9
mask_dc3166715036ba8b,0101101111000,7,1,6,0,phase07_action_pool_37,37,broad,n_heads_07,2,candidate,False,mask_dc3166715036ba8b
mask_5ef141842be89e24,1011010001101,7,2,4,1,phase07_action_pool_37,37,primary_heavy,n_heads_07,1,candidate,False,mask_5ef141842be89e24
mask_89065f691496424c,0110001101110,7,2,4,1,phase07_action_pool_37,37,primary_heavy,n_heads_07,2,candidate,False,mask_89065f691496424c
mask_e789053752bc18ce,1010010100111,7,2,3,2,phase07_action_pool_37,37,primary_heavy,n_heads_07,3,candidate,False,mask_e789053752bc18ce
mask_f99d1f73b929ba3c,0110010111001,7,2,4,1,phase07_action_pool_37,37,primary_heavy,n_heads_07,0,candidate,False,mask_f99d1f73b929ba3c
mask_6f9e10f023af7ff3,1000100111111,8,1,5,2,phase07_action_pool_37,37,broad,n_heads_08,2,candidate,False,mask_6f9e10f023af7ff3
mask_e9e9696c16435b5d,0010111101011,8,1,5,2,phase07_action_pool_37,37,broad,n_heads_08,0,candidate,False,mask_e9e9696c16435b5d
mask_ec62b78c8e1e9604,1000011011111,8,1,5,2,phase07_action_pool_37,37,broad,n_heads_08,1,candidate,False,mask_ec62b78c8e1e9604
mask_128569a6f63c6c9b,1010110001111,8,2,4,2,phase07_action_pool_37,37,primary_heavy,n_heads_08,0,candidate,False,mask_128569a6f63c6c9b
mask_3ce9747547e1392c,1010111010101,8,2,5,1,phase07_action_pool_37,37,primary_heavy,n_heads_08,1,candidate,False,mask_3ce9747547e1392c
mask_5457d1733147291f,1110110100110,8,3,4,1,phase07_action_pool_37,37,primary_heavy,n_heads_08,2,candidate,False,mask_5457d1733147291f
mask_2bf64ff0ed612106,0010110111111,9,1,6,2,phase07_action_pool_37,37,broad,n_heads_09,0,candidate,False,mask_2bf64ff0ed612106
mask_214481f15edd29fd,1111000111110,9,3,5,1,phase07_action_pool_37,37,primary_heavy,n_heads_09,0,candidate,False,mask_214481f15edd29fd
phase07_exact_noop_37,0000000000000,0,0,0,0,phase07_action_pool_37,37,no_op,n_heads_00,0,candidate,True,exact_noop
mask_5be551dc81b6411f,0010101010001,5,1,3,1,phase07_action_pool_38,38,broad,n_heads_05,0,candidate,False,mask_5be551dc81b6411f
mask_8b6957f3c37f0b55,0011011001000,5,1,4,0,phase07_action_pool_38,38,broad,n_heads_05,2,candidate,False,mask_8b6957f3c37f0b55
mask_cbdf1b32a2040df2,1000110001100,5,1,4,0,phase07_action_pool_38,38,broad,n_heads_05,1,candidate,False,mask_cbdf1b32a2040df2
mask_388ee4de1ee736d4,1100011010000,5,2,3,0,phase07_action_pool_38,38,primary_heavy,n_heads_05,1,candidate,False,mask_388ee4de1ee736d4
mask_7dc6474a55113b48,0110010010100,5,2,3,0,phase07_action_pool_38,38,primary_heavy,n_heads_05,2,candidate,False,mask_7dc6474a55113b48
mask_dc3469f55d0bc32f,1011000010100,5,2,3,0,phase07_action_pool_38,38,primary_heavy,n_heads_05,0,candidate,False,mask_dc3469f55d0bc32f
mask_15840b05e8ebebce,0011001001101,6,1,4,1,phase07_action_pool_38,38,broad,n_heads_06,1,candidate,False,mask_15840b05e8ebebce
mask_48d921ca015f2627,1001100101001,6,1,4,1,phase07_action_pool_38,38,broad,n_heads_06,0,candidate,False,mask_48d921ca015f2627
mask_842c305c20d191ab,0100101100011,6,1,3,2,phase07_action_pool_38,38,broad,n_heads_06,2,candidate,False,mask_842c305c20d191ab
mask_dac5c7e5c984bd09,0101100100011,6,1,3,2,phase07_action_pool_38,38,broad,n_heads_06,3,candidate,False,mask_dac5c7e5c984bd09
mask_a482e85c16da7773,1110101000001,6,3,2,1,phase07_action_pool_38,38,primary_heavy,n_heads_06,1,candidate,False,mask_a482e85c16da7773
mask_ac7cee8a6c9a30f7,0110110000110,6,2,3,1,phase07_action_pool_38,38,primary_heavy,n_heads_06,0,candidate,False,mask_ac7cee8a6c9a30f7
mask_aef472493e3e6d7a,0110110100010,6,2,3,1,phase07_action_pool_38,38,primary_heavy,n_heads_06,2,candidate,False,mask_aef472493e3e6d7a
mask_f893f53f7d613c70,1110100011000,6,3,3,0,phase07_action_pool_38,38,primary_heavy,n_heads_06,3,candidate,False,mask_f893f53f7d613c70
mask_42cf8599e9b12df0,0101011100110,7,1,5,1,phase07_action_pool_38,38,broad,n_heads_07,0,candidate,False,mask_42cf8599e9b12df0
mask_5163e8aaa67a8752,0001010011111,7,0,5,2,phase07_action_pool_38,38,broad,n_heads_07,3,candidate,False,mask_5163e8aaa67a8752
mask_864d701cf1e89dd3,1000011101110,7,1,5,1,phase07_action_pool_38,38,broad,n_heads_07,2,candidate,False,mask_864d701cf1e89dd3
mask_a9479d32de117eec,0010101110101,7,1,5,1,phase07_action_pool_38,38,broad,n_heads_07,1,candidate,False,mask_a9479d32de117eec
mask_56930786addb8f2f,1111001010010,7,3,3,1,phase07_action_pool_38,38,primary_heavy,n_heads_07,3,candidate,False,mask_56930786addb8f2f
mask_7d8b53b600c1baf2,0111000111001,7,2,4,1,phase07_action_pool_38,38,primary_heavy,n_heads_07,0,candidate,False,mask_7d8b53b600c1baf2
mask_9896db20d49749a8,0110101011100,7,2,5,0,phase07_action_pool_38,38,primary_heavy,n_heads_07,1,candidate,False,mask_9896db20d49749a8
mask_e17607ec026bd025,1101011001100,7,2,5,0,phase07_action_pool_38,38,primary_heavy,n_heads_07,2,candidate,False,mask_e17607ec026bd025
mask_0d7a8cb9d28e3e3b,1001111101010,8,1,6,1,phase07_action_pool_38,38,broad,n_heads_08,1,candidate,False,mask_0d7a8cb9d28e3e3b
mask_af74fdd9a34da42d,0101110001111,8,1,5,2,phase07_action_pool_38,38,broad,n_heads_08,2,candidate,False,mask_af74fdd9a34da42d
mask_befca524d6d9cb2d,0001101011111,8,0,6,2,phase07_action_pool_38,38,broad,n_heads_08,0,candidate,False,mask_befca524d6d9cb2d
mask_5be98a11e682766a,1101001011110,8,2,5,1,phase07_action_pool_38,38,primary_heavy,n_heads_08,1,candidate,False,mask_5be98a11e682766a
mask_ac725417a46bd9a0,1011001111001,8,2,5,1,phase07_action_pool_38,38,primary_heavy,n_heads_08,0,candidate,False,mask_ac725417a46bd9a0
mask_c296dfa274895e5f,0110011101110,8,2,5,1,phase07_action_pool_38,38,primary_heavy,n_heads_08,2,candidate,False,mask_c296dfa274895e5f
mask_7d781fedf22b5044,0101111011011,9,1,6,2,phase07_action_pool_38,38,broad,n_heads_09,0,candidate,False,mask_7d781fedf22b5044
mask_ee717e738c5d1da3,1111001111001,9,3,5,1,phase07_action_pool_38,38,primary_heavy,n_heads_09,0,candidate,False,mask_ee717e738c5d1da3
phase07_exact_noop_38,0000000000000,0,0,0,0,phase07_action_pool_38,38,no_op,n_heads_00,0,candidate,True,exact_noop
mask_3cb0f2f5fdb5e188,0101000010110,5,1,3,1,phase07_action_pool_39,39,broad,n_heads_05,0,candidate,False,mask_3cb0f2f5fdb5e188
mask_d63db376f8ec970a,1000001010110,5,1,3,1,phase07_action_pool_39,39,broad,n_heads_05,2,candidate,False,mask_d63db376f8ec970a
mask_e4fc6c852c3e300d,0101001100010,5,1,3,1,phase07_action_pool_39,39,broad,n_heads_05,1,candidate,False,mask_e4fc6c852c3e300d
mask_074c93da3e3d020f,0111010000001,5,2,2,1,phase07_action_pool_39,39,primary_heavy,n_heads_05,2,candidate,False,mask_074c93da3e3d020f
mask_900a817947842d3b,1010000011001,5,2,2,1,phase07_action_pool_39,39,primary_heavy,n_heads_05,0,candidate,False,mask_900a817947842d3b
mask_bceced413b9ca724,1100100001001,5,2,2,1,phase07_action_pool_39,39,primary_heavy,n_heads_05,1,candidate,False,mask_bceced413b9ca724
mask_5c9f57dc5f8a5cd3,1000100111010,6,1,4,1,phase07_action_pool_39,39,broad,n_heads_06,3,candidate,False,mask_5c9f57dc5f8a5cd3
mask_c1b76376b70e9878,0001111010010,6,0,5,1,phase07_action_pool_39,39,broad,n_heads_06,1,candidate,False,mask_c1b76376b70e9878
mask_ddddfd89c8a3b791,1000010110101,6,1,4,1,phase07_action_pool_39,39,broad,n_heads_06,0,candidate,False,mask_ddddfd89c8a3b791
mask_f56f269bfc80ef8b,1001011000110,6,1,4,1,phase07_action_pool_39,39,broad,n_heads_06,2,candidate,False,mask_f56f269bfc80ef8b
mask_1e5ffccc752d29db,1011010001001,6,2,3,1,phase07_action_pool_39,39,primary_heavy,n_heads_06,3,candidate,False,mask_1e5ffccc752d29db
mask_672769c1bf994837,1101010100010,6,2,3,1,phase07_action_pool_39,39,primary_heavy,n_heads_06,1,candidate,False,mask_672769c1bf994837
mask_6a0bfd2daf68d6b1,0110111010000,6,2,4,0,phase07_action_pool_39,39,primary_heavy,n_heads_06,2,candidate,False,mask_6a0bfd2daf68d6b1
mask_f24e8f767b0b2ca3,0111010010001,6,2,3,1,phase07_action_pool_39,39,primary_heavy,n_heads_06,0,candidate,False,mask_f24e8f767b0b2ca3
mask_914eb67e44d2df9c,1001110010101,7,1,5,1,phase07_action_pool_39,39,broad,n_heads_07,1,candidate,False,mask_914eb67e44d2df9c
mask_b43742e1613ab40a,0001111011001,7,0,6,1,phase07_action_pool_39,39,broad,n_heads_07,2,candidate,False,mask_b43742e1613ab40a
mask_e09e2c98ce2bfc64,0100100111101,7,1,5,1,phase07_action_pool_39,39,broad,n_heads_07,0,candidate,False,mask_e09e2c98ce2bfc64
mask_f1258d6d5e8247aa,0010010011111,7,1,4,2,phase07_action_pool_39,39,broad,n_heads_07,3,candidate,False,mask_f1258d6d5e8247aa
mask_62c5ea90e716feed,0111010001110,7,2,4,1,phase07_action_pool_39,39,primary_heavy,n_heads_07,2,candidate,False,mask_62c5ea90e716feed
mask_6c1fc68abea4513b,1101011001001,7,2,4,1,phase07_action_pool_39,39,primary_heavy,n_heads_07,0,candidate,False,mask_6c1fc68abea4513b
mask_7a75581fb1852a8e,0111100010101,7,2,4,1,phase07_action_pool_39,39,primary_heavy,n_heads_07,3,candidate,False,mask_7a75581fb1852a8e
mask_e6b34b0a890540bd,1101010111000,7,2,5,0,phase07_action_pool_39,39,primary_heavy,n_heads_07,1,candidate,False,mask_e6b34b0a890540bd
mask_147a5c57f04c7a6c,1001010111110,8,1,6,1,phase07_action_pool_39,39,broad,n_heads_08,2,candidate,False,mask_147a5c57f04c7a6c
mask_4f635d6489aa5832,0011101001111,8,1,5,2,phase07_action_pool_39,39,broad,n_heads_08,0,candidate,False,mask_4f635d6489aa5832
mask_63edaa5327e71c53,1001011110101,8,1,6,1,phase07_action_pool_39,39,broad,n_heads_08,1,candidate,False,mask_63edaa5327e71c53
mask_76f890488b709abc,1100111001110,8,2,5,1,phase07_action_pool_39,39,primary_heavy,n_heads_08,0,candidate,False,mask_76f890488b709abc
mask_7891a5ce90bcf9c0,1011100101110,8,2,5,1,phase07_action_pool_39,39,primary_heavy,n_heads_08,1,candidate,False,mask_7891a5ce90bcf9c0
mask_dbeeb11b0af7fa8c,0110111011010,8,2,5,1,phase07_action_pool_39,39,primary_heavy,n_heads_08,2,candidate,False,mask_dbeeb11b0af7fa8c
mask_bef4dbe562377360,1001101111011,9,1,6,2,phase07_action_pool_39,39,broad,n_heads_09,0,candidate,False,mask_bef4dbe562377360
mask_b7fedffcac4256c3,1010111101110,9,2,6,1,phase07_action_pool_39,39,primary_heavy,n_heads_09,0,candidate,False,mask_b7fedffcac4256c3
phase07_exact_noop_39,0000000000000,0,0,0,0,phase07_action_pool_39,39,no_op,n_heads_00,0,candidate,True,exact_noop
mask_40812339df7dd717,0001001101010,5,0,4,1,phase07_action_pool_40,40,broad,n_heads_05,0,candidate,False,mask_40812339df7dd717
mask_649aa50d36f009de,0001101101000,5,0,5,0,phase07_action_pool_40,40,broad,n_heads_05,1,candidate,False,mask_649aa50d36f009de
mask_a5d03e9b44068a4d,0100000010111,5,1,2,2,phase07_action_pool_40,40,broad,n_heads_05,2,candidate,False,mask_a5d03e9b44068a4d
mask_3bb6e70f59b4cae5,1100000100101,5,2,2,1,phase07_action_pool_40,40,primary_heavy,n_heads_05,0,candidate,False,mask_3bb6e70f59b4cae5
mask_553b8fc7f6dfcde8,0110010000110,5,2,2,1,phase07_action_pool_40,40,primary_heavy,n_heads_05,2,candidate,False,mask_553b8fc7f6dfcde8
mask_a6b7fc1fe710a91a,1010001110000,5,2,3,0,phase07_action_pool_40,40,primary_heavy,n_heads_05,1,candidate,False,mask_a6b7fc1fe710a91a
mask_32e721d176a867bc,0100011100011,6,1,3,2,phase07_action_pool_40,40,broad,n_heads_06,0,candidate,False,mask_32e721d176a867bc
mask_8d88ef292c5214fe,0011110110000,6,1,5,0,phase07_action_pool_40,40,broad,n_heads_06,3,candidate,False,mask_8d88ef292c5214fe
mask_904b9c52b545eb1c,0001011000111,6,0,4,2,phase07_action_pool_40,40,broad,n_heads_06,2,candidate,False,mask_904b9c52b545eb1c
mask_b21c9dd7b949a237,0100111001010,6,1,4,1,phase07_action_pool_40,40,broad,n_heads_06,1,candidate,False,mask_b21c9dd7b949a237
mask_4efc941e3c09afe0,0110101010100,6,2,4,0,phase07_action_pool_40,40,primary_heavy,n_heads_06,0,candidate,False,mask_4efc941e3c09afe0
mask_c715d49d34592550,1110011001000,6,3,3,0,phase07_action_pool_40,40,primary_heavy,n_heads_06,3,candidate,False,mask_c715d49d34592550
mask_d13d0da733af4978,1011000110100,6,2,4,0,phase07_action_pool_40,40,primary_heavy,n_heads_06,2,candidate,False,mask_d13d0da733af4978
mask_fed1dd8fc94cac7c,1010100001110,6,2,3,1,phase07_action_pool_40,40,primary_heavy,n_heads_06,1,candidate,False,mask_fed1dd8fc94cac7c
mask_401093e8b49b6a52,0010101100111,7,1,4,2,phase07_action_pool_40,40,broad,n_heads_07,1,candidate,False,mask_401093e8b49b6a52
mask_c6ae00b3e9d39d64,0000110101111,7,0,5,2,phase07_action_pool_40,40,broad,n_heads_07,3,candidate,False,mask_c6ae00b3e9d39d64
mask_eeb3b8c5f2542dc4,1001110001011,7,1,4,2,phase07_action_pool_40,40,broad,n_heads_07,2,candidate,False,mask_eeb3b8c5f2542dc4
mask_f3640c927660b570,0100111100101,7,1,5,1,phase07_action_pool_40,40,broad,n_heads_07,0,candidate,False,mask_f3640c927660b570
mask_041f6c7bbb3d792d,1010001010111,7,2,3,2,phase07_action_pool_40,40,primary_heavy,n_heads_07,2,candidate,False,mask_041f6c7bbb3d792d
mask_3c4d8c6c22dd9a3a,0111101010100,7,2,5,0,phase07_action_pool_40,40,primary_heavy,n_heads_07,0,candidate,False,mask_3c4d8c6c22dd9a3a
mask_52f1434378fbf34d,1110100011100,7,3,4,0,phase07_action_pool_40,40,primary_heavy,n_heads_07,1,candidate,False,mask_52f1434378fbf34d
mask_a4656b80a5a62669,1011010100110,7,2,4,1,phase07_action_pool_40,40,primary_heavy,n_heads_07,3,candidate,False,mask_a4656b80a5a62669
mask_196f41749d797b84,0011101100111,8,1,5,2,phase07_action_pool_40,40,broad,n_heads_08,2,candidate,False,mask_196f41749d797b84
mask_9cfbb6aa8c7ae95a,0011010011111,8,1,5,2,phase07_action_pool_40,40,broad,n_heads_08,1,candidate,False,mask_9cfbb6aa8c7ae95a
mask_be52a05734e04b5e,0101111011010,8,1,6,1,phase07_action_pool_40,40,broad,n_heads_08,0,candidate,False,mask_be52a05734e04b5e
mask_736fc31b1c9c97bc,1111101001001,8,3,4,1,phase07_action_pool_40,40,primary_heavy,n_heads_08,0,candidate,False,mask_736fc31b1c9c97bc
mask_e073a6c039afdb5e,1101101011100,8,2,6,0,phase07_action_pool_40,40,primary_heavy,n_heads_08,1,candidate,False,mask_e073a6c039afdb5e
mask_ec131b89a1ea3ed6,1110110101010,8,3,4,1,phase07_action_pool_40,40,primary_heavy,n_heads_08,2,candidate,False,mask_ec131b89a1ea3ed6
mask_46c81da7d9f84056,0101111011101,9,1,7,1,phase07_action_pool_40,40,broad,n_heads_09,0,candidate,False,mask_46c81da7d9f84056
mask_15ad97ddf3561eb4,1110101010111,9,3,4,2,phase07_action_pool_40,40,primary_heavy,n_heads_09,0,candidate,False,mask_15ad97ddf3561eb4
phase07_exact_noop_40,0000000000000,0,0,0,0,phase07_action_pool_40,40,no_op,n_heads_00,0,candidate,True,exact_noop
mask_52c57ecc4c1dce8c,0010011110000,5,1,4,0,phase07_action_pool_41,41,broad,n_heads_05,1,candidate,False,mask_52c57ecc4c1dce8c
mask_c15fde374c4003b7,1000110100010,5,1,3,1,phase07_action_pool_41,41,broad,n_heads_05,2,candidate,False,mask_c15fde374c4003b7
mask_e4d5c037a4909cb5,1000000110011,5,1,2,2,phase07_action_pool_41,41,broad,n_heads_05,0,candidate,False,mask_e4d5c037a4909cb5
mask_3837d2a01b3ee9b8,0110000001110,5,2,2,1,phase07_action_pool_41,41,primary_heavy,n_heads_05,0,candidate,False,mask_3837d2a01b3ee9b8
mask_5060cad6f2d20fc4,0110000101100,5,2,3,0,phase07_action_pool_41,41,primary_heavy,n_heads_05,2,candidate,False,mask_5060cad6f2d20fc4
mask_8727880120d3e511,1011100000010,5,2,2,1,phase07_action_pool_41,41,primary_heavy,n_heads_05,1,candidate,False,mask_8727880120d3e511
mask_30e000eaffae8591,0011010110100,6,1,5,0,phase07_action_pool_41,41,broad,n_heads_06,1,candidate,False,mask_30e000eaffae8591
mask_7f0477a195c07808,0000011111100,6,0,6,0,phase07_action_pool_41,41,broad,n_heads_06,2,candidate,False,mask_7f0477a195c07808
mask_9b9d3f90b4aa0a98,0100011011010,6,1,4,1,phase07_action_pool_41,41,broad,n_heads_06,3,candidate,False,mask_9b9d3f90b4aa0a98
mask_d0951c6f2f65fdec,0010111010010,6,1,4,1,phase07_action_pool_41,41,broad,n_heads_06,0,candidate,False,mask_d0951c6f2f65fdec
mask_465a5da413811cbc,1010100111000,6,2,4,0,phase07_action_pool_41,41,primary_heavy,n_heads_06,3,candidate,False,mask_465a5da413811cbc
mask_53bd077e1e06c6f4,1010000011110,6,2,3,1,phase07_action_pool_41,41,primary_heavy,n_heads_06,0,candidate,False,mask_53bd077e1e06c6f4
mask_85b705c5dc112cd3,0111111000000,6,2,4,0,phase07_action_pool_41,41,primary_heavy,n_heads_06,1,candidate,False,mask_85b705c5dc112cd3
mask_e552121511b741c9,0110010111000,6,2,4,0,phase07_action_pool_41,41,primary_heavy,n_heads_06,2,candidate,False,mask_e552121511b741c9
mask_0aced91b038db306,0101110001101,7,1,5,1,phase07_action_pool_41,41,broad,n_heads_07,2,candidate,False,mask_0aced91b038db306
mask_5fab694cacd66d48,0000011111011,7,0,5,2,phase07_action_pool_41,41,broad,n_heads_07,3,candidate,False,mask_5fab694cacd66d48
mask_6239c4b0cce5aa23,1001100111001,7,1,5,1,phase07_action_pool_41,41,broad,n_heads_07,1,candidate,False,mask_6239c4b0cce5aa23
mask_fdabbf81a85956ff,1000011001111,7,1,4,2,phase07_action_pool_41,41,broad,n_heads_07,0,candidate,False,mask_fdabbf81a85956ff
mask_913bde5b3bbbaa20,0111000110110,7,2,4,1,phase07_action_pool_41,41,primary_heavy,n_heads_07,0,candidate,False,mask_913bde5b3bbbaa20
mask_a3938f6bc7e5b16c,1110101000110,7,3,3,1,phase07_action_pool_41,41,primary_heavy,n_heads_07,3,candidate,False,mask_a3938f6bc7e5b16c
mask_ba6f3cf85d2b80f3,1101001100110,7,2,4,1,phase07_action_pool_41,41,primary_heavy,n_heads_07,1,candidate,False,mask_ba6f3cf85d2b80f3
mask_eefb51bc1109eeea,1011111000100,7,2,5,0,phase07_action_pool_41,41,primary_heavy,n_heads_07,2,candidate,False,mask_eefb51bc1109eeea
mask_1d48ef4b778ee01f,0100011111101,8,1,6,1,phase07_action_pool_41,41,broad,n_heads_08,2,candidate,False,mask_1d48ef4b778ee01f
mask_984b1cfd9879e9fe,0011110110110,8,1,6,1,phase07_action_pool_41,41,broad,n_heads_08,1,candidate,False,mask_984b1cfd9879e9fe
mask_ada7d5912870b06c,1001101011110,8,1,6,1,phase07_action_pool_41,41,broad,n_heads_08,0,candidate,False,mask_ada7d5912870b06c
mask_67d714452a0463d6,1111000011101,8,3,4,1,phase07_action_pool_41,41,primary_heavy,n_heads_08,1,candidate,False,mask_67d714452a0463d6
mask_8bb1d8816f3671c4,1100111101100,8,2,6,0,phase07_action_pool_41,41,primary_heavy,n_heads_08,0,candidate,False,mask_8bb1d8816f3671c4
mask_eb5c2485068c728a,1101111100010,8,2,5,1,phase07_action_pool_41,41,primary_heavy,n_heads_08,2,candidate,False,mask_eb5c2485068c728a
mask_c5217b24a520380b,1001011011111,9,1,6,2,phase07_action_pool_41,41,broad,n_heads_09,0,candidate,False,mask_c5217b24a520380b
mask_c4b48f2999439cab,1110101111001,9,3,5,1,phase07_action_pool_41,41,primary_heavy,n_heads_09,0,candidate,False,mask_c4b48f2999439cab
phase07_exact_noop_41,0000000000000,0,0,0,0,phase07_action_pool_41,41,no_op,n_heads_00,0,candidate,True,exact_noop
