bootstrap,term,value
549,BE,0.42011362686753273
549,PBE,0.3414866328239441
549,PE_minus_PB,0.736070241779089
550,PB,1.0595326609909534
550,PE,1.8117678463459015
550,BE,0.42956584319472313
550,PBE,0.3161039277911186
550,PE_minus_PB,0.752235185354948
551,PB,1.0056821443140507
551,PE,1.9008253030478954
551,BE,0.4384400323033333
551,PBE,0.36025505140423775
551,PE_minus_PB,0.8951431587338448
552,PB,1.0627579987049103
552,PE,1.8059229217469692
552,BE,0.3932708017528057
552,PBE,0.3302874229848385
552,PE_minus_PB,0.743164923042059
553,PB,1.093247264623642
553,PE,1.9460633471608162
553,BE,0.43978410959243774
553,PBE,0.36284973844885826
553,PE_minus_PB,0.8528160825371742
554,PB,1.0467712506651878
554,PE,1.8974599428474903
554,BE,0.42794322967529297
554,PBE,0.3624206371605396
554,PE_minus_PB,0.8506886921823025
555,PB,0.9734777808189392
555,PE,1.8453034609556198
555,BE,0.4472947418689728
555,PBE,0.3192482143640518
555,PE_minus_PB,0.8718256801366806
556,PB,1.0217170864343643
556,PE,1.8401726707816124
556,BE,0.4320879317820072
556,PBE,0.35174909234046936
556,PE_minus_PB,0.8184555843472481
557,PB,1.0650127939879894
557,PE,1.8456712551414967
557,BE,0.43207497149705887
557,PBE,0.32951589301228523
557,PE_minus_PB,0.7806584611535072
558,PB,1.0159998014569283
558,PE,1.8723957724869251
558,BE,0.43671906366944313
558,PBE,0.3316473066806793
558,PE_minus_PB,0.8563959710299969
559,PB,1.0359368324279785
559,PE,1.8535571545362473
559,BE,0.4422483704984188
559,PBE,0.3521227166056633
559,PE_minus_PB,0.8176203221082687
560,PB,1.098561566323042
560,PE,1.8142998479306698
560,BE,0.39894115924835205
560,PBE,0.3190833441913128
560,PE_minus_PB,0.7157382816076279
561,PB,0.9340952597558498
561,PE,1.7744789943099022
561,BE,0.40509451925754547
561,PBE,0.3454054445028305
561,PE_minus_PB,0.8403837345540524
562,PB,1.0667895786464214
562,PE,1.9223783537745476
562,BE,0.40225059166550636
562,PBE,0.3598405197262764
562,PE_minus_PB,0.8555887751281261
563,PB,1.064276747405529
563,PE,1.9164827540516853
563,BE,0.45097655802965164
563,PBE,0.3587648347020149
563,PE_minus_PB,0.8522060066461563
564,PB,1.046727765351534
564,PE,1.8698077090084553
564,BE,0.4313300773501396
564,PBE,0.3574744425714016
564,PE_minus_PB,0.8230799436569214
565,PB,1.035088773816824
565,PE,1.8329844996333122
565,BE,0.41815220564603806
565,PBE,0.3519103564321995
565,PE_minus_PB,0.7978957258164883
566,PB,1.0904974043369293
566,PE,1.8322049900889397
566,BE,0.4429459348320961
566,PBE,0.352582648396492
566,PE_minus_PB,0.7417075857520103
567,PB,1.0162821263074875
567,PE,1.8585049621760845
567,BE,0.4148982800543308
567,PBE,0.32679449766874313
567,PE_minus_PB,0.842222835868597
568,PB,1.0391415506601334
568,PE,1.8581402637064457
568,BE,0.38411902636289597
568,PBE,0.31361787766218185
568,PE_minus_PB,0.8189987130463123
569,PB,1.065329946577549
569,PE,1.8143137097358704
569,BE,0.40507255494594574
569,PBE,0.32853709161281586
569,PE_minus_PB,0.7489837631583214
570,PB,0.9652277640998363
570,PE,1.7911047488451004
570,BE,0.42245835810899734
570,PBE,0.3201168216764927
570,PE_minus_PB,0.825876984745264
571,PB,1.0943568870425224
571,PE,1.9175034388899803
571,BE,0.42753850668668747
571,PBE,0.35356736928224564
571,PE_minus_PB,0.8231465518474579
572,PB,1.1040192693471909
572,PE,1.838044710457325
572,BE,0.4169142283499241
572,PBE,0.32926860079169273
572,PE_minus_PB,0.7340254411101341
573,PB,1.0265847891569138
573,PE,1.8143318928778172
573,BE,0.3999359607696533
573,PBE,0.3419956862926483
573,PE_minus_PB,0.7877471037209034
574,PB,1.0562147311866283
574,PE,1.8738634064793587
574,BE,0.40818219631910324
574,PBE,0.321395143866539
574,PE_minus_PB,0.8176486752927303
575,PB,1.0272811241447926
575,PE,1.794818639755249
575,BE,0.4152444191277027
575,PBE,0.33885185793042183
575,PE_minus_PB,0.7675375156104565
576,PB,1.050376009196043
576,PE,1.838908176869154
576,BE,0.4175667352974415
576,PBE,0.3281974345445633
576,PE_minus_PB,0.788532167673111
577,PB,0.9800577722489834
577,PE,1.847610019147396
577,BE,0.43114039301872253
577,PBE,0.3203515261411667
577,PE_minus_PB,0.8675522468984127
578,PB,1.1088986657559872
578,PE,1.8829396776854992
578,BE,0.4244530089199543
578,PBE,0.32691341638565063
578,PE_minus_PB,0.774041011929512
579,PB,1.0485468581318855
579,PE,1.7959867790341377
579,BE,0.3991856835782528
579,PBE,0.33243681862950325
579,PE_minus_PB,0.7474399209022522
580,PB,1.0609724037349224
580,PE,1.8370262794196606
580,BE,0.42856330052018166
580,PBE,0.33245278522372246
580,PE_minus_PB,0.7760538756847382
581,PB,1.074833657592535
581,PE,1.8034717291593552
581,BE,0.3841821998357773
581,PBE,0.31725121662020683
581,PE_minus_PB,0.7286380715668201
582,PB,0.9972373433411121
582,PE,1.7691726200282574
582,BE,0.43379221856594086
582,PBE,0.35155367106199265
582,PE_minus_PB,0.7719352766871452
583,PB,1.0993314869701862
583,PE,1.912380889058113
583,BE,0.43362561985850334
583,PBE,0.37100015580654144
583,PE_minus_PB,0.8130494020879269
584,PB,0.9361990801990032
584,PE,1.8583878725767136
584,BE,0.4365038387477398
584,PBE,0.3527209497988224
584,PE_minus_PB,0.9221887923777103
585,PB,1.1310280598700047
585,PE,1.876129049807787
585,BE,0.4099812023341656
585,PBE,0.3515029288828373
585,PE_minus_PB,0.7451009899377823
586,PB,0.94267413392663
586,PE,1.756150484085083
586,BE,0.42684799432754517
586,PBE,0.3312186449766159
586,PE_minus_PB,0.813476350158453
587,PB,1.0873463936150074
587,PE,1.8662575222551823
587,BE,0.414194718003273
587,PBE,0.34940170124173164
587,PE_minus_PB,0.7789111286401749
588,PB,1.128632765263319
588,PE,1.8857585601508617
588,BE,0.4396873712539673
588,PBE,0.348051231354475
588,PE_minus_PB,0.7571257948875427
589,PB,1.0736379213631153
589,PE,1.9093355499207973
589,BE,0.44839613139629364
589,PBE,0.36836613342165947
589,PE_minus_PB,0.835697628557682
590,PB,1.0983366295695305
590,PE,1.8342244066298008
590,BE,0.4054279439151287
590,PBE,0.30848224833607674
590,PE_minus_PB,0.7358877770602703
591,PB,1.0788418240845203
591,PE,1.805216632783413
591,BE,0.4090765602886677
591,PBE,0.31107205152511597
591,PE_minus_PB,0.7263748086988926
592,PB,1.041175190359354
592,PE,1.8627691343426704
592,BE,0.3894205316901207
592,PBE,0.3269635736942291
592,PE_minus_PB,0.8215939439833164
593,PB,1.0479727536439896
593,PE,1.8543366082012653
593,BE,0.43374983593821526
593,PBE,0.35814762115478516
593,PE_minus_PB,0.8063638545572758
594,PB,1.0185477621853352
594,PE,1.8314195536077023
594,BE,0.4412928521633148
594,PBE,0.35323335975408554
594,PE_minus_PB,0.8128717914223671
595,PB,1.1057279333472252
595,PE,1.827548585832119
595,BE,0.3934471569955349
595,PBE,0.32522933185100555
595,PE_minus_PB,0.7218206524848938
596,PB,1.0237008891999722
596,PE,1.8588344231247902
596,BE,0.43426835536956787
596,PBE,0.3573000729084015
596,PE_minus_PB,0.835133533924818
597,PB,1.0169964767992496
597,PE,1.8680804893374443
597,BE,0.4194205738604069
597,PBE,0.3548396825790405
597,PE_minus_PB,0.8510840125381947
598,PB,0.9785184748470783
598,PE,1.7824402153491974
598,BE,0.42304448783397675
598,PBE,0.3179723396897316
598,PE_minus_PB,0.8039217405021191
599,PB,1.0126087963581085
599,PE,1.7982666455209255
599,BE,0.427327249199152
599,PBE,0.3195800706744194
599,PE_minus_PB,0.785657849162817
600,PB,1.0423918887972832
600,PE,1.7952490374445915
600,BE,0.4045935124158859
600,PBE,0.3396600931882858
600,PE_minus_PB,0.7528571486473083
601,PB,1.0069984383881092
601,PE,1.8286712542176247
601,BE,0.42709828168153763
601,PBE,0.3304385766386986
601,PE_minus_PB,0.8216728158295155
602,PB,1.0292270667850971
602,PE,1.8540653735399246
602,BE,0.44678235426545143
602,PBE,0.35629140958189964
602,PE_minus_PB,0.8248383067548275
603,PB,1.0600289218127728
603,PE,1.8520090952515602
603,BE,0.47023719921708107
603,PBE,0.3780878596007824
603,PE_minus_PB,0.7919801734387875
604,PB,1.0126265212893486
604,PE,1.8475543782114983
604,BE,0.4574384465813637
604,PBE,0.35950614511966705
604,PE_minus_PB,0.8349278569221497
605,PB,1.0220248587429523
605,PE,1.896514419466257
605,BE,0.41968726366758347
605,PBE,0.3432166464626789
605,PE_minus_PB,0.8744895607233047
606,PB,1.0719398818910122
606,PE,1.9183710478246212
606,BE,0.44428715854883194
606,PBE,0.33885450661182404
606,PE_minus_PB,0.846431165933609
607,PB,1.0940995067358017
607,PE,1.897448867559433
607,BE,0.4195965863764286
607,PBE,0.32476262375712395
607,PE_minus_PB,0.8033493608236313
608,PB,1.1214627772569656
608,PE,1.8603304997086525
608,BE,0.40695658698678017
608,PBE,0.30822544917464256
608,PE_minus_PB,0.7388677224516869
609,PB,1.054351530969143
609,PE,1.869627021253109
609,BE,0.420713197439909
609,PBE,0.37084412574768066
609,PE_minus_PB,0.8152754902839661
610,PB,1.117698524147272
610,PE,1.865923147648573
610,BE,0.4313405454158783
610,PBE,0.33231232315301895
610,PE_minus_PB,0.7482246235013008
611,PB,1.108803864568472
611,PE,1.8888394758105278
611,BE,0.44483328610658646
611,PBE,0.354483176022768
611,PE_minus_PB,0.7800356112420559
612,PB,1.0946910828351974
612,PE,1.888259418308735
612,BE,0.4383546896278858
612,PBE,0.3482336103916168
612,PE_minus_PB,0.7935683354735374
613,PB,0.9297223761677742
613,PE,1.7821395359933376
613,BE,0.4337577261030674
613,PBE,0.3427727445960045
613,PE_minus_PB,0.8524171598255634
614,PB,0.9822260178625584
614,PE,1.8469324186444283
614,BE,0.435332003980875
614,PBE,0.34516968205571175
614,PE_minus_PB,0.8647064007818699
615,PB,0.98196005448699
615,PE,1.8026821687817574
615,BE,0.4079212136566639
615,PBE,0.3256501257419586
615,PE_minus_PB,0.8207221142947674
616,PB,1.0387741439044476
616,PE,1.8631406724452972
616,BE,0.44738202169537544
616,PBE,0.33488183841109276
616,PE_minus_PB,0.8243665285408497
617,PB,1.042363066226244
617,PE,1.9302099905908108
617,BE,0.4583602175116539
617,PBE,0.3764466755092144
617,PE_minus_PB,0.8878469243645668
618,PB,1.0947019010782242
618,PE,1.9783338159322739
618,BE,0.4384471960365772
618,PBE,0.33695777878165245
618,PE_minus_PB,0.8836319148540497
619,PB,1.0417274981737137
619,PE,1.8995393328368664
619,BE,0.4031796231865883
619,PBE,0.3391914702951908
619,PE_minus_PB,0.8578118346631527
620,PB,0.9979482851922512
620,PE,1.8403282351791859
620,BE,0.43638551235198975
620,PBE,0.35311154648661613
620,PE_minus_PB,0.8423799499869347
621,PB,1.051121324300766
621,PE,1.887690320611
621,BE,0.46333689987659454
621,PBE,0.359771478921175
621,PE_minus_PB,0.8365689963102341
622,PB,1.0592880956828594
622,PE,1.8249811045825481
622,BE,0.4134810008108616
622,PBE,0.3276532329618931
622,PE_minus_PB,0.7656930088996887
623,PB,1.0092769972980022
623,PE,1.9183868579566479
623,BE,0.4407570846378803
623,PBE,0.393755417317152
623,PE_minus_PB,0.9091098606586456
624,PB,1.1137679666280746
624,PE,1.9334501437842846
624,BE,0.4228108152747154
624,PBE,0.33913834020495415
624,PE_minus_PB,0.81968217715621
625,PB,1.0861691534519196
625,PE,1.9058358706533909
625,BE,0.4338730573654175
625,PBE,0.33955391123890877
625,PE_minus_PB,0.8196667172014713
626,PB,0.9875166825950146
626,PE,1.8486349806189537
626,BE,0.4601845368742943
626,PBE,0.35341838002204895
626,PE_minus_PB,0.8611182980239391
627,PB,1.0341481640934944
627,PE,1.9008664339780807
627,BE,0.43789613246917725
627,PBE,0.34231866151094437
627,PE_minus_PB,0.8667182698845863
628,PB,1.0095330066978931
628,PE,1.840193971991539
628,BE,0.41867222636938095
628,PBE,0.34198351576924324
628,PE_minus_PB,0.8306609652936459
629,PB,1.0401466079056263
629,PE,1.7673576883971691
629,BE,0.40323519706726074
629,PBE,0.3367031291127205
629,PE_minus_PB,0.7272110804915428
630,PB,0.9988191202282906
630,PE,1.83872714266181
630,BE,0.45934221893548965
630,PBE,0.36321329697966576
630,PE_minus_PB,0.8399080224335194
631,PB,0.9670775197446346
631,PE,1.8016335777938366
631,BE,0.46083152666687965
631,PBE,0.32850221917033195
631,PE_minus_PB,0.834556058049202
632,PB,1.1806996949017048
632,PE,1.9083912260830402
632,BE,0.43113505467772484
632,PBE,0.3478010594844818
632,PE_minus_PB,0.7276915311813354
633,PB,1.0682677291333675
633,PE,1.933158554136753
633,BE,0.412408746778965
633,PBE,0.3519961014389992
633,PE_minus_PB,0.8648908250033855
634,PB,1.0248229429125786
634,PE,1.8430258333683014
634,BE,0.42520908638834953
634,PBE,0.34681351110339165
634,PE_minus_PB,0.8182028904557228
635,PB,1.0636813081800938
635,PE,1.8479456417262554
635,BE,0.4429783374071121
635,PBE,0.3412741534411907
635,PE_minus_PB,0.7842643335461617
636,PB,1.045584637671709
636,PE,1.8614545837044716
636,BE,0.4086410254240036
636,PBE,0.35668572038412094
636,PE_minus_PB,0.8158699460327625
637,PB,1.1261135153472424
637,PE,1.939823754131794
637,BE,0.44661545008420944
637,PBE,0.3563387244939804
637,PE_minus_PB,0.8137102387845516
638,PB,1.010332528501749
638,PE,1.8438337966799736
638,BE,0.4379027374088764
638,PBE,0.3503200076520443
638,PE_minus_PB,0.8335012681782246
639,PB,1.1756488308310509
639,PE,1.8379318229854107
639,BE,0.42248332127928734
639,PBE,0.3153500482439995
639,PE_minus_PB,0.6622829921543598
640,PB,1.1114107705652714
640,PE,1.8837166540324688
640,BE,0.4190756604075432
640,PBE,0.3184111937880516
640,PE_minus_PB,0.7723058834671974
641,PB,1.1066322587430477
641,PE,1.8875645622611046
641,BE,0.3920944631099701
641,PBE,0.3449679911136627
641,PE_minus_PB,0.7809323035180569
642,PB,1.1258536279201508
642,PE,1.9257159382104874
642,BE,0.41977889463305473
642,PBE,0.32457810640335083
642,PE_minus_PB,0.7998623102903366
643,PB,1.0474886186420918
643,PE,1.8503704220056534
643,BE,0.4270341694355011
643,PBE,0.33209654316306114
643,PE_minus_PB,0.8028818033635616
644,PB,1.0520521812140942
644,PE,1.8404157273471355
644,BE,0.4002116322517395
644,PBE,0.33871473371982574
644,PE_minus_PB,0.7883635461330414
645,PB,1.0473630838096142
645,PE,1.8127863630652428
645,BE,0.40597492828965187
645,PBE,0.33446047455072403
645,PE_minus_PB,0.7654232792556286
646,PB,1.0650225207209587
646,PE,1.7557807266712189
646,BE,0.4039877913892269
646,PBE,0.3371369019150734
646,PE_minus_PB,0.6907582059502602
647,PB,1.136678297072649
647,PE,1.899122804403305
647,BE,0.44372597709298134
647,PBE,0.3913388289511204
647,PE_minus_PB,0.762444507330656
648,PB,1.0331187844276428
648,PE,1.8406909964978695
648,BE,0.4435565061867237
648,PBE,0.349174577742815
648,PE_minus_PB,0.8075722120702267
649,PB,0.9851158149540424
649,PE,1.760488647967577
649,BE,0.40225914120674133
649,PBE,0.314429871737957
649,PE_minus_PB,0.7753728330135345
650,PB,1.0651532001793385
650,PE,1.8818515799939632
650,BE,0.43139297142624855
650,PBE,0.3167130723595619
650,PE_minus_PB,0.8166983798146248
651,PB,1.0587687157094479
651,PE,1.8172045573592186
651,BE,0.41775988787412643
651,PBE,0.33110832795500755
651,PE_minus_PB,0.7584358416497707
652,PB,1.1141201257705688
652,PE,1.8618693388998508
652,BE,0.427326325327158
652,PBE,0.35032395645976067
652,PE_minus_PB,0.747749213129282
653,PB,1.046214334666729
653,PE,1.8307251930236816
653,BE,0.4127683825790882
653,PBE,0.3200714737176895
653,PE_minus_PB,0.7845108583569527
654,PB,1.1074545457959175
654,PE,1.8798770308494568
654,BE,0.4398652985692024
654,PBE,0.3496098518371582
654,PE_minus_PB,0.7724224850535393
655,PB,1.1268232874572277
655,PE,1.9524243511259556
655,BE,0.459430992603302
655,PBE,0.38172994926571846
655,PE_minus_PB,0.8256010636687279
656,PB,1.0615043230354786
656,PE,1.8227787278592587
656,BE,0.41608256846666336
656,PBE,0.3305076137185097
656,PE_minus_PB,0.7612744048237801
657,PB,0.993534192442894
657,PE,1.8338346555829048
657,BE,0.40929220989346504
657,PBE,0.32094769179821014
657,PE_minus_PB,0.8403004631400108
658,PB,1.0267747193574905
658,PE,1.8614018335938454
658,BE,0.4405638575553894
658,PBE,0.3575272187590599
658,PE_minus_PB,0.8346271142363548
659,PB,1.0665994547307491
659,PE,1.8129842169582844
659,BE,0.3876517042517662
659,PBE,0.3322705402970314
659,PE_minus_PB,0.7463847622275352
660,PB,1.0530995093286037
660,PE,1.8020093739032745
660,BE,0.39767375588417053
660,PBE,0.3379994183778763
660,PE_minus_PB,0.7489098645746708
661,PB,1.152662482112646
661,PE,1.852579988539219
661,BE,0.4308739863336086
661,PBE,0.33351486921310425
661,PE_minus_PB,0.6999175064265728
662,PB,0.9707732051610947
662,PE,1.8102746307849884
662,BE,0.39393768832087517
662,PBE,0.3393929898738861
662,PE_minus_PB,0.8395014256238937
663,PB,1.0088826417922974
663,PE,1.8722789026796818
663,BE,0.4071451760828495
663,PBE,0.3458939865231514
663,PE_minus_PB,0.8633962608873844
664,PB,0.9707203879952431
664,PE,1.8637593500316143
664,BE,0.4520520567893982
664,PBE,0.3782747946679592
664,PE_minus_PB,0.8930389620363712
665,PB,1.030260793864727
665,PE,1.8756204023957253
665,BE,0.3872169964015484
665,PBE,0.3011383153498173
665,PE_minus_PB,0.8453596085309982
666,PB,1.0306780561804771
666,PE,1.8540539741516113
666,BE,0.42561308667063713
666,PBE,0.3368816114962101
666,PE_minus_PB,0.8233759179711342
667,PB,1.1296158246695995
667,PE,1.8748675845563412
667,BE,0.42356404289603233
667,PBE,0.3449653796851635
667,PE_minus_PB,0.7452517598867416
668,PB,1.1385272182524204
668,PE,1.8450908288359642
668,BE,0.3849579803645611
668,PBE,0.3397768475115299
668,PE_minus_PB,0.7065636105835438
669,PB,1.1034549809992313
669,PE,1.8598677217960358
669,BE,0.3967652693390846
669,PBE,0.32880690321326256
669,PE_minus_PB,0.7564127407968044
670,PB,1.0967809446156025
670,PE,1.7534816712141037
670,BE,0.38306228071451187
670,PBE,0.30869171768426895
670,PE_minus_PB,0.6567007265985012
671,PB,1.1042782589793205
671,PE,1.933674979954958
671,BE,0.42239730432629585
671,PBE,0.32734690979123116
671,PE_minus_PB,0.8293967209756374
672,PB,1.0951854288578033
672,PE,1.8858034536242485
672,BE,0.4151952303946018
672,PBE,0.34424319490790367
672,PE_minus_PB,0.7906180247664452
673,PB,1.1109878718852997
673,PE,1.8383544869720936
673,BE,0.40915224328637123
673,PBE,0.342582106590271
673,PE_minus_PB,0.7273666150867939
674,PB,1.063158094882965
674,PE,1.825973242521286
674,BE,0.39854302257299423
674,PBE,0.33199698105454445
674,PE_minus_PB,0.7628151476383209
675,PB,1.109916277229786
675,PE,1.856822069734335
675,BE,0.4379586689174175
675,PBE,0.37124190852046013
675,PE_minus_PB,0.746905792504549
676,PB,1.096203327178955
676,PE,1.8411987088620663
676,BE,0.3800707273185253
676,PBE,0.3190140947699547
676,PE_minus_PB,0.7449953816831112
677,PB,0.958146870136261
677,PE,1.811705332249403
677,BE,0.41866985708475113
677,PBE,0.33539360016584396
677,PE_minus_PB,0.853558462113142
678,PB,1.102674711495638
678,PE,1.8712297230958939
678,BE,0.454391285777092
678,PBE,0.3464548774063587
678,PE_minus_PB,0.768555011600256
679,PB,1.12626663595438
679,PE,1.817905232310295
679,BE,0.41892189532518387
679,PBE,0.33325184136629105
679,PE_minus_PB,0.6916385963559151
680,PB,0.9897993206977844
680,PE,1.8453364223241806
680,BE,0.4229390248656273
680,PBE,0.3402879647910595
680,PE_minus_PB,0.8555371016263962
681,PB,1.0556688085198402
681,PE,1.8291270807385445
681,BE,0.40881287306547165
681,PBE,0.3426861949265003
681,PE_minus_PB,0.7734582722187042
682,PB,1.041716281324625
682,PE,1.8279652707278728
682,BE,0.39921073615550995
682,PBE,0.3295697271823883
682,PE_minus_PB,0.7862489894032478
683,PB,0.9281980730593204
683,PE,1.7998221069574356
683,BE,0.4117421992123127
683,PBE,0.33916787430644035
683,PE_minus_PB,0.8716240338981152
684,PB,0.9172211512923241
684,PE,1.7497041448950768
684,BE,0.4450437091290951
684,PBE,0.32241835072636604
684,PE_minus_PB,0.8324829936027527
685,PB,1.1396327875554562
685,PE,1.8414413593709469
685,BE,0.3888936713337898
685,PBE,0.3296918161213398
685,PE_minus_PB,0.7018085718154907
686,PB,1.075746301561594
686,PE,1.8931901715695858
686,BE,0.4474305100739002
686,PBE,0.35017992183566093
686,PE_minus_PB,0.8174438700079918
687,PB,1.1501777172088623
687,PE,1.9419353604316711
687,BE,0.42875418439507484
687,PBE,0.37673599645495415
687,PE_minus_PB,0.7917576432228088
688,PB,1.0223453678190708
688,PE,1.903677761554718
688,BE,0.43885353207588196
688,PBE,0.3226296715438366
688,PE_minus_PB,0.8813323937356472
689,PB,1.0148428864777088
689,PE,1.8438078686594963
689,BE,0.4281412549316883
689,PBE,0.3463163860142231
689,PE_minus_PB,0.8289649821817875
690,PB,1.1499161124229431
690,PE,1.9235205426812172
690,BE,0.4445308856666088
690,PBE,0.32042955234646797
690,PE_minus_PB,0.7736044302582741
691,PB,1.0884943306446075
691,PE,1.8351184017956257
691,BE,0.43757691979408264
691,PBE,0.3571632243692875
691,PE_minus_PB,0.7466240711510181
692,PB,0.9790094867348671
692,PE,1.8062360435724258
692,BE,0.4424641989171505
692,PBE,0.3394967094063759
692,PE_minus_PB,0.8272265568375587
693,PB,1.09260418638587
693,PE,1.8750992342829704
693,BE,0.41016633808612823
693,PBE,0.3377855457365513
693,PE_minus_PB,0.7824950478971004
694,PB,1.0873709991574287
694,PE,1.8749656677246094
694,BE,0.39243243262171745
694,PBE,0.32330402359366417
694,PE_minus_PB,0.7875946685671806
695,PB,1.0355707556009293
695,PE,1.8260358199477196
695,BE,0.4185791499912739
695,PBE,0.3314862884581089
695,PE_minus_PB,0.7904650643467903
696,PB,1.0885756388306618
696,PE,1.8269254378974438
696,BE,0.4173477031290531
696,PBE,0.30609454214572906
696,PE_minus_PB,0.738349799066782
697,PB,1.0044368393719196
697,PE,1.731859415769577
697,BE,0.38232897222042084
697,PBE,0.31435393542051315
697,PE_minus_PB,0.7274225763976574
698,PB,1.0497139394283295
698,PE,1.7772580422461033
698,BE,0.3866609297692776
698,PBE,0.32260239496827126
698,PE_minus_PB,0.7275441028177738
699,PB,1.073613103479147
699,PE,1.8986155353486538
699,BE,0.42040013149380684
699,PBE,0.31613699719309807
699,PE_minus_PB,0.8250024318695068
700,PB,1.0671513080596924
700,PE,1.8248686268925667
700,BE,0.4061105400323868
700,PBE,0.3258065991103649
700,PE_minus_PB,0.7577173188328743
701,PB,1.1970354914665222
701,PE,1.9256487414240837
701,BE,0.4052782654762268
701,PBE,0.3629653677344322
701,PE_minus_PB,0.7286132499575615
702,PB,1.10020250082016
702,PE,1.8796231783926487
702,BE,0.3996969275176525
702,PBE,0.3100079260766506
702,PE_minus_PB,0.7794206775724888
703,PB,0.9668927080929279
703,PE,1.848554089665413
703,BE,0.4337521940469742
703,PBE,0.3705909848213196
703,PE_minus_PB,0.881661381572485
704,PB,1.0910487323999405
704,PE,1.895070992410183
704,BE,0.4248564876616001
704,PBE,0.32044120132923126
704,PE_minus_PB,0.8040222600102425
705,PB,1.05594177916646
705,PE,1.8211500197649002
705,BE,0.43642276525497437
705,PBE,0.34855709597468376
705,PE_minus_PB,0.7652082405984402
706,PB,1.1457956843078136
706,PE,1.8555337898433208
706,BE,0.44684595614671707
706,PBE,0.31984182819724083
706,PE_minus_PB,0.7097381055355072
707,PB,1.0600585043430328
707,PE,1.8031768128275871
707,BE,0.4329290837049484
707,PBE,0.345528781414032
707,PE_minus_PB,0.7431183084845543
708,PB,1.048693723976612
708,PE,1.8256449811160564
708,BE,0.4170101396739483
708,PBE,0.3229345455765724
708,PE_minus_PB,0.7769512571394444
709,PB,1.0782108791172504
709,PE,1.790812760591507
709,BE,0.40451807901263237
709,PBE,0.3175584077835083
709,PE_minus_PB,0.7126018814742565
710,PB,1.0670068264007568
710,PE,1.9051849991083145
710,BE,0.4375148341059685
710,PBE,0.36350957304239273
710,PE_minus_PB,0.8381781727075577
711,PB,1.0793792009353638
711,PE,1.902254369109869
711,BE,0.4371058717370033
711,PBE,0.3253367953002453
711,PE_minus_PB,0.8228751681745052
712,PB,1.0432031229138374
712,PE,1.8435856997966766
712,BE,0.44006526097655296
712,PBE,0.3531475402414799
712,PE_minus_PB,0.8003825768828392
713,PB,1.0620534680783749
713,PE,1.853053741157055
713,BE,0.42986883968114853
713,PBE,0.32918255403637886
713,PE_minus_PB,0.79100027307868
714,PB,0.9682650864124298
714,PE,1.8220951482653618
714,BE,0.4455244317650795
714,PBE,0.35232096165418625
714,PE_minus_PB,0.853830061852932
715,PB,1.0893551781773567
715,PE,1.8137830384075642
715,BE,0.4011566489934921
715,PBE,0.31110943853855133
715,PE_minus_PB,0.7244278602302074
716,PB,0.9814641326665878
716,PE,1.7907742969691753
716,BE,0.4108338877558708
716,PBE,0.3328784629702568
716,PE_minus_PB,0.8093101643025875
717,PB,1.017022792249918
717,PE,1.8228995390236378
717,BE,0.41960718110203743
717,PBE,0.32393984869122505
717,PE_minus_PB,0.8058767467737198
718,PB,1.0791475027799606
718,PE,1.8718148283660412
718,BE,0.4195265993475914
718,PBE,0.33757301419973373
718,PE_minus_PB,0.7926673255860806
719,PB,1.059029322117567
719,PE,1.829017497599125
719,BE,0.41008948162198067
719,PBE,0.33564961329102516
719,PE_minus_PB,0.7699881754815578
720,PB,1.0867854207754135
720,PE,1.8114296346902847
720,BE,0.4173301234841347
720,PBE,0.32791363447904587
720,PE_minus_PB,0.7246442139148712
721,PB,0.9837025813758373
721,PE,1.737226516008377
721,BE,0.3966536223888397
721,PBE,0.32665589824318886
721,PE_minus_PB,0.7535239346325397
722,PB,0.9979372918605804
722,PE,1.8195513151586056
722,BE,0.40949442610144615
722,PBE,0.3185928761959076
722,PE_minus_PB,0.8216140232980251
723,PB,1.059593714773655
723,PE,1.8173070847988129
723,BE,0.3699461631476879
723,PBE,0.3300395645201206
723,PE_minus_PB,0.7577133700251579
724,PB,1.0998036861419678
724,PE,1.9299136511981487
724,BE,0.4284556210041046
724,PBE,0.3505791239440441
724,PE_minus_PB,0.830109965056181
725,PB,1.1631004884839058
725,PE,1.897739239037037
725,BE,0.4176507741212845
725,PBE,0.31946296244859695
725,PE_minus_PB,0.7346387505531311
726,PB,1.103573452681303
726,PE,1.8546104915440083
726,BE,0.4154691770672798
726,PBE,0.32536808773875237
726,PE_minus_PB,0.7510370388627052
727,PB,1.114555399864912
727,PE,1.9038795456290245
727,BE,0.40543950721621513
727,PBE,0.32992155104875565
727,PE_minus_PB,0.7893241457641125
728,PB,1.1268888451159
728,PE,1.8695184141397476
728,BE,0.4115315191447735
728,PBE,0.3493187911808491
728,PE_minus_PB,0.7426295690238476
729,PB,1.0982819609344006
729,PE,1.8668223172426224
729,BE,0.44271788373589516
729,PBE,0.3449636697769165
729,PE_minus_PB,0.7685403563082218
730,PB,1.0563379488885403
730,PE,1.8656407967209816
730,BE,0.40459947288036346
730,PBE,0.3567827120423317
730,PE_minus_PB,0.8093028478324413
731,PB,0.9922167919576168
731,PE,1.8557386472821236
731,BE,0.4169931523501873
731,PBE,0.35489120706915855
731,PE_minus_PB,0.8635218553245068
732,PB,1.0668182969093323
732,PE,1.887767668813467
732,BE,0.426620926707983
