analysis_status,target,model,measurement_budget,term,coefficient
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:11.2,0.5336002223193983
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,B:11.9,0.040082879224281
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,E:10.7,0.901335357521369
exploratory_post_outcome_not_confirmatory,1.5,additive_head,80,E:11.10,0.9992124036604771
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,intercept,1.9082409198155732
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,P:9.9,-0.9659534780224324
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,P:9.6,0.16419877945180486
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,P:10.0,-0.37398914626244645
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:9.0,-0.1666850757313827
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:9.7,-0.1903157906565231
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:10.1,0.005744468828009882
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:10.2,0.013322240492638596
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:10.6,-0.2951276671628439
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:10.10,-0.2173336779070117
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:11.2,0.4248982994886625
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,B:11.9,0.0663376934081163
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,E:10.7,0.8561752075589334
exploratory_post_outcome_not_confirmatory,1.5,additive_head,160,E:11.10,0.9188066349523151
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,intercept,1.500000013157873
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P:9.9,-0.4406249251277496
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P:9.6,0.3520187295305419
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P:10.0,-0.3759223697117757
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:9.0,0.026077664202612625
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:9.7,-0.2533366359730992
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:10.1,-0.06937231159643982
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:10.2,0.054876722906323255
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:10.6,-0.27779771596655517
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:10.10,-0.1330852073570694
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:11.2,0.4942950232991619
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B:11.9,0.020072911776227643
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,E:10.7,0.9709404231763635
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,E:11.10,0.5326135125255897
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P_count_eq_1,0.0013111565379037358
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P_count_eq_2,0.34131523518737933
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,P_count_eq_3,-0.3828233982705414
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B_count_eq_1,-0.024862535578501557
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B_count_2_3,0.09525378623109795
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B_count_4_5,0.9211365160600781
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,B_count_6_8,-0.7072891245893258
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,E_count_eq_1,0.636344188143315
exploratory_post_outcome_not_confirmatory,1.5,count_additive,20,E_count_eq_2,0.4336048711712903
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,intercept,2.081775309464968
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P:9.9,-0.9063011837793912
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P:9.6,-0.0018637534763767268
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P:10.0,-0.04305704211823787
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:9.0,-0.39481369356538587
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:9.7,0.35018141740243075
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:10.1,0.3737901285156091
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:10.2,0.3238493203112901
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:10.6,0.1570503694565224
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:10.10,0.4981264129171491
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:11.2,0.5459747294237504
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B:11.9,0.399064936716911
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,E:10.7,0.7737051520126432
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,E:11.10,0.3033609842458512
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P_count_eq_1,-0.3661014298230325
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P_count_eq_2,-0.2668902949004511
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,P_count_eq_3,-0.01711332314332486
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B_count_eq_1,-0.8306681824163842
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B_count_2_3,-0.6277259348773567
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B_count_4_5,-1.4766866864099082
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,B_count_6_8,-2.067700205123961
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,E_count_eq_1,-0.09509238194034692
exploratory_post_outcome_not_confirmatory,1.5,count_additive,40,E_count_eq_2,0.5860792488184772
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,intercept,1.847193302446683
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P:9.9,-0.9823706013314892
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P:9.6,0.2206561209716123
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P:10.0,-0.2199391165981808
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:9.0,-0.14665608942668576
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:9.7,-0.1819187821035447
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:10.1,0.04070894519276163
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:10.2,0.09097435432781702
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:10.6,-0.18880497248941874
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:10.10,-0.16608413572950897
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:11.2,0.5536743139691565
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B:11.9,0.07571219157858908
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,E:10.7,0.6227288659987607
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,E:11.10,0.6718403454983958
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P_count_eq_1,-0.17630634175184368
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P_count_eq_2,-0.2117245450703717
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,P_count_eq_3,-0.12729939674365295
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B_count_eq_1,-0.1475576948896579
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B_count_2_3,0.0008334868478622889
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B_count_4_5,-0.015945420858169596
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,B_count_6_8,-0.3519459065834054
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,E_count_eq_1,0.11839065121924665
exploratory_post_outcome_not_confirmatory,1.5,count_additive,80,E_count_eq_2,0.5880893049218424
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,intercept,1.974851389437041
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P:9.9,-0.9119699326430427
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P:9.6,0.21864558981136284
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P:10.0,-0.31076710924942536
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:9.0,-0.1991648352772227
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:9.7,-0.22333693491830756
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:10.1,-0.013714034281763154
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:10.2,-0.021093667986567036
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:10.6,-0.331092440022467
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:10.10,-0.2534930157392828
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:11.2,0.39252244919879176
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B:11.9,0.03233472361091021
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,E:10.7,0.5767921861025062
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,E:11.10,0.6367164284549548
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P_count_eq_1,-0.19643914307110327
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P_count_eq_2,-0.2650586743553963
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,P_count_eq_3,-0.09251165121268322
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B_count_eq_1,0.023052368924650925
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B_count_2_3,0.2476421519969858
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B_count_4_5,0.2828232863881561
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,B_count_6_8,0.19888207203409564
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,E_count_eq_1,0.08815392202113265
exploratory_post_outcome_not_confirmatory,1.5,count_additive,160,E_count_eq_2,0.5626773320239733
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,intercept,1.5000001137639483
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P:9.9,-0.3848229334145609
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P:9.6,0.40782065523587324
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P:10.0,-0.32012052876508174
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:9.0,0.001157493762809672
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:9.7,-0.27825713197099583
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:10.1,-0.0942926729948277
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:10.2,0.029956255307988924
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:10.6,-0.3027181835648898
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:10.10,-0.15800567188312245
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:11.2,0.46937471825985094
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B:11.9,-0.0048474496221602
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,E:10.7,0.9329314176415832
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,E:11.10,0.4946044256283638
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P_count_eq_1,-0.05449092622978617
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P_count_eq_2,0.43474448140576577
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,P_count_eq_3,-0.37070694732681064
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B_count_eq_1,5.775912860592456e-05
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B_count_2_3,-0.1455459121811477
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B_count_4_5,0.7301777414338114
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,B_count_6_8,-0.5073359146631959
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,E_count_eq_1,0.6743530740675358
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,E_count_eq_2,0.3765913833385742
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,PE_bin4_11,-0.0005899777453061314
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,PE_bin4_12,0.448592841056027
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,PE_bin4_21,0.13603898963313543
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,20,PE_bin4_22,-0.07200145682206538
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,intercept,1.5908626953925677
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P:9.9,-0.6048733715924965
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P:9.6,0.5599373094793835
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P:10.0,0.3033051366184361
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:9.0,-0.3184544137759113
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:9.7,0.06921523077672458
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:10.1,0.28545324989994053
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:10.2,0.3993670241283981
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:10.6,-0.030342609189599263
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:10.10,0.28567843162279544
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:11.2,0.5350597295990847
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B:11.9,0.22672507663143193
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,E:10.7,1.0873179525891936
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,E:11.10,0.9237931068636965
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P_count_eq_1,-0.20347259653156122
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P_count_eq_2,0.16270135014922116
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,P_count_eq_3,0.04547965412517047
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B_count_eq_1,-0.3086018022083608
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B_count_2_3,-0.6236600587843714
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B_count_4_5,-1.0519166460040383
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,B_count_6_8,-1.5988719487073018
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,E_count_eq_1,0.06497091920217596
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,E_count_eq_2,0.9730700704646915
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,PE_bin4_11,-0.5529766362246465
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,PE_bin4_12,-1.410062674883911
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,PE_bin4_21,-1.3965186547765436
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,40,PE_bin4_22,-2.2537781645826835
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,intercept,1.498907840048935
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P:9.9,-0.6316206679395827
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P:9.6,0.6089512208031205
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P:10.0,0.05027391244548977
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:9.0,-0.12022741365425826
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:9.7,-0.16075485588687533
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:10.1,-0.007334346999384932
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:10.2,0.06037428683399858
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:10.6,-0.2149272363002502
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:10.10,-0.15991347966669212
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:11.2,0.4837081807758885
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B:11.9,0.033159159606325324
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,E:10.7,0.9932867439229144
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,E:11.10,1.1133616890129028
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P_count_eq_1,-0.10977508478747089
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P_count_eq_2,0.12299430619820667
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,P_count_eq_3,-0.036203022471766384
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B_count_eq_1,0.02081383579836099
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B_count_2_3,-0.21184979837559212
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B_count_4_5,-0.06319601448333198
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,B_count_6_8,-0.3708965024645181
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,E_count_eq_1,0.14722557670608086
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,E_count_eq_2,0.9797114414918927
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,PE_bin4_11,-0.43451066327331356
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,PE_bin4_12,-0.9687499622832817
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,PE_bin4_21,-0.9613077005417372
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,80,PE_bin4_22,-2.3058670854305077
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,intercept,1.5244673136901348
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P:9.9,-0.5556014359949951
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P:9.6,0.5612922632024251
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P:10.0,0.03185112968124166
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:9.0,-0.18016592968115355
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:9.7,-0.18675763730785291
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:10.1,-0.03519531151346084
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:10.2,0.014234819778577117
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:10.6,-0.333236640337849
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:10.10,-0.23997382749523782
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:11.2,0.41102623822372114
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B:11.9,0.028840224934604558
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,E:10.7,0.9989413714963955
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,E:11.10,1.086520158938183
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P_count_eq_1,-0.04878922428530883
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P_count_eq_2,0.13457352598054342
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,P_count_eq_3,-0.06093862390525268
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B_count_eq_1,0.11043937597004015
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B_count_2_3,0.019155182108058985
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B_count_4_5,0.1078192456375686
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,B_count_6_8,0.01949300792706623
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,E_count_eq_1,0.15066252979882347
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,E_count_eq_2,0.967399480138007
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,PE_bin4_11,-0.4950411962780931
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,PE_bin4_12,-1.0616279830795408
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,PE_bin4_21,-0.9572031932658374
exploratory_post_outcome_not_confirmatory,1.5,count_plus_PE_bin4,160,PE_bin4_22,-2.3751525067600707
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,intercept,1.5000005946251969
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P:9.9,-0.41510890563170705
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P:9.6,0.3775348000818341
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P:10.0,-0.3504069161891569
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:9.0,-0.026093967539651382
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:9.7,-0.30550904992639494
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:10.1,-0.12154442855377873
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:10.2,0.0027047377625827192
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:10.6,-0.32996970111029555
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:10.10,-0.18525759085545027
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:11.2,0.44212309456094206
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B:11.9,-0.0320992051811109
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,E:10.7,0.9219433097595223
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,E:11.10,0.4836160295372604
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P_count_eq_1,-0.024205406273028314
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P_count_eq_2,0.18798120128844228
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,P_count_eq_3,-0.2465793409728812
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B_count_eq_1,0.02730892753277762
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B_count_2_3,-0.06992873848440383
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B_count_4_5,0.4359209568077533
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,B_count_6_8,-0.34662441673369687
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,E_count_eq_1,0.6853406955943935
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,E_count_eq_2,0.3601093197957361
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PB_bin4_11,-0.04357111847464859
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PB_bin4_12,0.3095182603842214
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PB_bin4_21,0.16162358196831406
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PB_bin4_22,-0.22022171901097215
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PE_bin4_11,-0.12640269832952936
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PE_bin4_12,0.3923498388492574
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PE_bin4_21,-0.02635762060513014
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,PE_bin4_22,-0.032240516994817545
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,BE_bin4_11,-0.026357620259218485
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,BE_bin4_12,0.14441008488606555
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,BE_bin4_21,-0.1264026978155809
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,20,BE_bin4_22,0.2156992389915745
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,intercept,1.4666367720468834
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P:9.9,-0.7834947954982123
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P:9.6,0.20000483144211106
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P:10.0,-0.11256335982426968
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:9.0,-0.06256083834847594
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:9.7,0.19259345418078438
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:10.1,0.42447748156542675
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:10.2,0.0913277631159818
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:10.6,0.22008591535530847
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:10.10,0.10082241122096892
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:11.2,0.6995712425413717
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B:11.9,0.3031353673091554
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,E:10.7,1.4973498743294282
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,E:11.10,1.2594315946673194
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P_count_eq_1,0.12297056484581377
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P_count_eq_2,-0.3510639699334477
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,P_count_eq_3,-0.03896532081188679
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B_count_eq_1,-0.24932361400915448
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B_count_2_3,-0.7419612763470508
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B_count_4_5,-0.8671688045909902
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,B_count_6_8,-1.7574049597080186
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,E_count_eq_1,0.05977266739788336
exploratory_post_outcome_not_confirmatory,1.5,count_plus_all_bin4,40,E_count_eq_2,1.3485043864897661
